CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;TP_FORNEC;PERC_INFEST_BROCA
22122;20472;Fazenda São Luiz;17;6;SP83-2847;2021;3,21;1-PRÓPRIO;0,00%
22122;20472;Fazenda São Luiz;18;6;SP83-2847;2021;3,12;1-PRÓPRIO;0,00%
22122;20472;Fazenda São Luiz;19;6;SP83-2847;2021;4,55;1-PRÓPRIO;0,00%
22122;20472;Fazenda São Luiz;20;6;SP83-2847;2021;4,55;1-PRÓPRIO;0,00%
22122;20472;Fazenda São Luiz;21;6;SP83-2847;2021;4,48;1-PRÓPRIO;0,00%
22122;20472;Fazenda São Luiz;22;4;CTC15;2021;0,96;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;1;3;SP83-2847;2021;8,49;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;1;4;SP83-2847;2022;8,49;1-PRÓPRIO;0,00%
22324;20473;Fazenda Isadora;1;5;SP83-2847;2023;8,49;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;2;3;SP83-2847;2021;4,56;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;2;4;SP83-2847;2022;4,56;1-PRÓPRIO;0,00%
22324;20473;Fazenda Isadora;2;5;SP83-2847;2023;4,56;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;3;3;SP83-2847;2021;23,98;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;3;4;SP83-2847;2022;23,98;1-PRÓPRIO;0,31%
22324;20473;Fazenda Isadora;3;5;SP83-2847;2023;23,98;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;4;3;SP83-2847;2021;12,94;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;4;4;SP83-2847;2022;12,94;1-PRÓPRIO;1,17%
22324;20473;Fazenda Isadora;4;5;SP83-2847;2023;12,94;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;5;3;SP83-2847;2021;12,44;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;5;4;SP83-2847;2022;12,32;1-PRÓPRIO;1,43%
22324;20473;Fazenda Isadora;5;5;SP83-2847;2023;12,32;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;6;3;SP83-2847;2021;10,42;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;6;4;SP83-2847;2022;10,42;1-PRÓPRIO;0,00%
22324;20473;Fazenda Isadora;6;5;SP83-2847;2023;10,42;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;7;3;SP83-2847;2021;3,48;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;7;4;SP83-2847;2022;3,48;1-PRÓPRIO;0,00%
22324;20473;Fazenda Isadora;7;5;SP83-2847;2023;3,48;1-PRÓPRIO;0,00%
22122;20473;Fazenda Isadora;8;3;SP83-2847;2021;13,96;1-PRÓPRIO;2,42%
22223;20473;Fazenda Isadora;8;4;SP83-2847;2022;13,96;1-PRÓPRIO;0,86%
22324;20473;Fazenda Isadora;8;5;SP83-2847;2023;13,96;1-PRÓPRIO;1,02%
22122;20473;Fazenda Isadora;9;3;SP83-2847;2021;5,37;1-PRÓPRIO;0,00%
22223;20473;Fazenda Isadora;9;4;SP83-2847;2022;5,39;1-PRÓPRIO;0,00%
22324;20473;Fazenda Isadora;9;5;SP83-2847;2023;5,39;1-PRÓPRIO;1,26%
22122;20476;Fazenda Bom Sucesso I;1;2;RB867515;2021;3,52;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;1;3;RB867515;2022;3,52;1-PRÓPRIO;0,00%
22324;20476;Fazenda Bom Sucesso I;1;4;RB867515;2023;3,52;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;1;5;RB867515;2024;3,52;1-PRÓPRIO;0,00%
22122;20476;Fazenda Bom Sucesso I;2;2;RB867515;2021;2,38;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;2;3;RB867515;2022;2,38;1-PRÓPRIO;0,00%
22324;20476;Fazenda Bom Sucesso I;2;4;RB867515;2023;2,38;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;2;5;RB867515;2024;2,38;1-PRÓPRIO;0,00%
22122;20476;Fazenda Bom Sucesso I;3;2;RB867515;2021;4,51;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;3;3;RB867515;2022;4,51;1-PRÓPRIO;0,05%
22324;20476;Fazenda Bom Sucesso I;3;4;RB867515;2023;4,51;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;3;5;RB867515;2024;4,51;1-PRÓPRIO;0,00%
22122;20476;Fazenda Bom Sucesso I;4;2;RB867515;2021;1,57;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;4;3;RB867515;2022;1,57;1-PRÓPRIO;0,28%
22324;20476;Fazenda Bom Sucesso I;4;4;RB867515;2023;1,57;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;4;5;RB867515;2024;1,57;1-PRÓPRIO;0,00%
22122;20476;Fazenda Bom Sucesso I;5;2;RB867515;2021;10,41;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;5;3;RB867515;2022;10,41;1-PRÓPRIO;0,78%
22324;20476;Fazenda Bom Sucesso I;5;4;RB867515;2023;10,41;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;5;5;RB867515;2024;10,41;1-PRÓPRIO;0,00%
22122;20476;Fazenda Bom Sucesso I;6;2;RB867515;2021;17,63;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;6;3;RB867515;2022;17,63;1-PRÓPRIO;0,00%
22324;20476;Fazenda Bom Sucesso I;6;4;RB867515;2023;17,63;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;6;5;RB867515;2024;17,63;1-PRÓPRIO;0,00%
22122;20476;Fazenda Bom Sucesso I;7;2;RB867515;2021;19,8;1-PRÓPRIO;0,00%
22223;20476;Fazenda Bom Sucesso I;7;3;RB867515;2022;19,8;1-PRÓPRIO;0,13%
22324;20476;Fazenda Bom Sucesso I;7;4;RB867515;2023;19,8;1-PRÓPRIO;0,00%
22425;20476;Fazenda Bom Sucesso I;7;5;RB867515;2024;19,8;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;1;1;RB867515;2021;13,64;1-PRÓPRIO;7,19%
22223;20477;Fazenda Boa Esperança;1;2;RB867515;2022;13,64;1-PRÓPRIO;0,34%
22425;20477;Fazenda Boa Esperança;1;3;RB867515;2024;13,64;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;1;4;RB867515;2025;13,64;1-PRÓPRIO;0,22%
22627;20477;Fazenda Boa Esperança;1;5;RB867515;2026;13,64;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;2;1;RB867515;2021;7,65;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;2;2;RB867515;2022;7,65;1-PRÓPRIO;1,69%
22425;20477;Fazenda Boa Esperança;2;3;RB867515;2024;7,65;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;2;4;RB867515;2025;7,65;1-PRÓPRIO;0,81%
22627;20477;Fazenda Boa Esperança;2;5;RB867515;2026;7,65;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;3;1;RB867515;2021;11,59;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;3;2;RB867515;2022;11,59;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;3;3;RB867515;2024;11,59;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;3;4;RB867515;2025;11,59;1-PRÓPRIO;0,12%
22627;20477;Fazenda Boa Esperança;3;5;RB867515;2026;11,59;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;4;1;RB867515;2021;12,47;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;4;2;RB867515;2022;12,47;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;4;3;RB867515;2024;12,47;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;4;4;RB867515;2025;12,47;1-PRÓPRIO;0,08%
22627;20477;Fazenda Boa Esperança;4;5;RB867515;2026;12,47;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;5;1;RB867515;2021;14,64;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;5;2;RB867515;2022;14,64;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;5;3;RB867515;2024;14,64;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;5;4;RB867515;2025;14,64;1-PRÓPRIO;0,34%
22627;20477;Fazenda Boa Esperança;5;5;RB867515;2026;14,64;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;6;1;RB867515;2021;14,48;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;6;2;RB867515;2022;14,48;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;6;3;RB867515;2024;14,48;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;6;4;RB867515;2025;14,48;1-PRÓPRIO;0,00%
22627;20477;Fazenda Boa Esperança;6;5;RB867515;2026;14,48;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;7;1;RB867515;2021;16,42;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;7;2;RB867515;2022;16,42;1-PRÓPRIO;0,19%
22425;20477;Fazenda Boa Esperança;7;3;RB867515;2024;16,42;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;7;4;RB867515;2025;16,42;1-PRÓPRIO;0,12%
22627;20477;Fazenda Boa Esperança;7;5;RB867515;2026;16,42;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;8;1;RB867515;2021;10,16;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;8;2;RB867515;2022;10,16;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;8;3;RB867515;2024;10,16;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;8;4;RB867515;2025;10,16;1-PRÓPRIO;0,32%
22627;20477;Fazenda Boa Esperança;8;5;RB867515;2026;10,16;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;9;1;RB867515;2021;34,95;1-PRÓPRIO;4,76%
22223;20477;Fazenda Boa Esperança;9;2;RB867515;2022;34,95;1-PRÓPRIO;0,62%
22425;20477;Fazenda Boa Esperança;9;3;RB867515;2024;34,95;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;9;4;RB867515;2025;34,95;1-PRÓPRIO;0,35%
22627;20477;Fazenda Boa Esperança;9;5;RB867515;2026;34,95;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;10;1;RB867515;2021;23,37;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;10;2;RB867515;2022;23,37;1-PRÓPRIO;1,15%
22425;20477;Fazenda Boa Esperança;10;3;RB867515;2024;23,37;1-PRÓPRIO;0,38%
22526;20477;Fazenda Boa Esperança;10;4;RB867515;2025;23,37;1-PRÓPRIO;0,25%
22627;20477;Fazenda Boa Esperança;10;5;RB867515;2026;23,37;1-PRÓPRIO;1,01%
22122;20477;Fazenda Boa Esperança;11;1;RB867515;2021;17,25;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;11;2;RB867515;2022;17,25;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;11;3;RB867515;2024;17,25;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;11;4;RB867515;2025;17,25;1-PRÓPRIO;0,00%
22627;20477;Fazenda Boa Esperança;11;5;RB867515;2026;17,25;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;20;2;RB867515;2021;58,13;1-PRÓPRIO;15,97%
22223;20477;Fazenda Boa Esperança;20;3;RB867515;2022;58,13;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;20;4;RB867515;2024;58,13;1-PRÓPRIO;0,09%
22526;20477;Fazenda Boa Esperança;20;5;RB867515;2025;58,13;1-PRÓPRIO;0,05%
22122;20477;Fazenda Boa Esperança;21;2;RB867515;2021;19,88;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;21;3;RB867515;2022;20,5;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;21;4;RB867515;2024;20,5;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;21;5;RB867515;2025;20,5;1-PRÓPRIO;0,00%
22122;20477;Fazenda Boa Esperança;22;2;RB867515;2021;37,1;1-PRÓPRIO;5,15%
22223;20477;Fazenda Boa Esperança;22;3;RB867515;2022;38,76;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;22;4;RB867515;2024;38,76;1-PRÓPRIO;0,41%
22526;20477;Fazenda Boa Esperança;22;5;RB867515;2025;38,76;1-PRÓPRIO;0,03%
22122;20477;Fazenda Boa Esperança;23;2;RB867515;2021;4,39;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;23;3;RB867515;2022;4,39;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;23;4;RB867515;2024;4,39;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;23;5;RB867515;2025;4,39;1-PRÓPRIO;0,02%
22122;20477;Fazenda Boa Esperança;24;1;RB867515;2021;5,39;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;24;2;RB867515;2022;5,39;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;24;3;RB867515;2024;5,39;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;24;4;RB867515;2025;5,39;1-PRÓPRIO;0,06%
22122;20477;Fazenda Boa Esperança;25;1;RB867515;2021;0,88;1-PRÓPRIO;0,00%
22223;20477;Fazenda Boa Esperança;25;2;RB867515;2022;0,88;1-PRÓPRIO;0,00%
22425;20477;Fazenda Boa Esperança;25;3;RB867515;2024;0,88;1-PRÓPRIO;0,00%
22526;20477;Fazenda Boa Esperança;25;4;RB867515;2025;0,88;1-PRÓPRIO;0,00%
22627;20477;Fazenda Boa Esperança;25;5;RB867515;2026;0,88;1-PRÓPRIO;0,00%
22122;20478;Estância Vitória;1;4;RB867515;2021;4,67;1-PRÓPRIO;0,00%
22223;20478;Estância Vitória;1;5;RB867515;2022;4,67;1-PRÓPRIO;0,00%
22526;20478;Estância Vitória;1;1;DIVERSAS;2025;22,78;1-PRÓPRIO;0,32%
22122;20478;Estância Vitória;2;4;RB867515;2021;2,9;1-PRÓPRIO;0,00%
22223;20478;Estância Vitória;2;5;RB867515;2022;2,9;1-PRÓPRIO;0,00%
22122;20478;Estância Vitória;3;4;RB867515;2021;7,73;1-PRÓPRIO;0,00%
22223;20478;Estância Vitória;3;5;RB867515;2022;7,73;1-PRÓPRIO;0,00%
22122;20478;Estância Vitória;4;4;RB867515;2021;5,19;1-PRÓPRIO;0,00%
22223;20478;Estância Vitória;4;5;RB867515;2022;5,19;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;1;3;SP83-2847;2021;1,42;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;1;4;SP83-2847;2022;1,42;1-PRÓPRIO;0,00%
22425;20479;Fazenda Santa Maria;1;1;CTC9006;2024;20,84;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;2;3;SP83-2847;2021;1,42;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;2;4;SP83-2847;2022;1,42;1-PRÓPRIO;0,00%
22425;20479;Fazenda Santa Maria;2;1;CTC9006;2024;23,83;1-PRÓPRIO;0,07%
22526;20479;Fazenda Santa Maria;2;2;CTC9006;2025;23,83;1-PRÓPRIO;1,85%
22122;20479;Fazenda Santa Maria;3;3;SP83-2847;2021;3,21;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;3;4;SP83-2847;2022;3,21;1-PRÓPRIO;0,00%
22425;20479;Fazenda Santa Maria;3;1;CTC9006;2024;5,57;1-PRÓPRIO;0,17%
22526;20479;Fazenda Santa Maria;3;2;CTC9006;2025;5,57;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;4;3;SP83-2847;2021;6,36;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;4;4;SP83-2847;2022;6,4;1-PRÓPRIO;0,00%
22425;20479;Fazenda Santa Maria;4;1;CTC9006;2024;21,05;1-PRÓPRIO;0,00%
22526;20479;Fazenda Santa Maria;4;2;CTC9006;2025;21,05;1-PRÓPRIO;0,89%
22122;20479;Fazenda Santa Maria;5;3;SP83-2847;2021;3,96;1-PRÓPRIO;1,83%
22223;20479;Fazenda Santa Maria;5;4;SP83-2847;2022;3,96;1-PRÓPRIO;0,00%
22425;20479;Fazenda Santa Maria;5;1;CTC9006;2024;11,41;1-PRÓPRIO;0,19%
22526;20479;Fazenda Santa Maria;5;2;CTC9006;2025;11,41;1-PRÓPRIO;0,09%
22122;20479;Fazenda Santa Maria;6;3;SP83-2847;2021;4,12;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;6;4;SP83-2847;2022;4,12;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;7;3;SP83-2847;2021;2,63;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;7;4;SP83-2847;2022;2,63;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;8;3;SP83-2847;2021;3,98;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;8;4;SP83-2847;2022;3,98;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;9;3;SP83-2847;2021;1,18;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;9;4;SP83-2847;2022;1,38;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;10;3;SP83-2847;2021;1,86;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;10;4;SP83-2847;2022;1,92;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;11;3;SP83-2847;2021;1,8;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;11;4;SP83-2847;2022;1,8;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;12;3;SP83-2847;2021;3,06;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;12;4;SP83-2847;2022;3,06;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;13;3;SP83-2847;2021;2,32;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;13;4;SP83-2847;2022;2,41;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;14;3;SP83-2847;2021;2,35;1-PRÓPRIO;1,74%
22223;20479;Fazenda Santa Maria;14;4;SP83-2847;2022;2,48;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;15;3;SP83-2847;2021;0,96;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;15;4;SP83-2847;2022;1,08;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;16;3;SP83-2847;2021;1,67;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;16;4;SP83-2847;2022;2,43;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;17;3;SP83-2847;2021;5,41;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;17;4;SP83-2847;2022;5,41;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;18;3;SP83-2847;2021;10,61;1-PRÓPRIO;1,05%
22223;20479;Fazenda Santa Maria;18;4;SP83-2847;2022;10,61;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;19;3;SP83-2847;2021;2,47;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;19;4;SP83-2847;2022;2,47;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;20;3;SP83-2847;2021;3,84;1-PRÓPRIO;0,73%
22223;20479;Fazenda Santa Maria;20;4;SP83-2847;2022;3,84;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;21;3;SP83-2847;2021;1,61;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;21;4;SP83-2847;2022;1,61;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;22;3;SP83-2847;2021;1,85;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;22;4;SP83-2847;2022;1,85;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;23;3;SP83-2847;2021;6,2;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;23;4;SP83-2847;2022;6,2;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;24;3;SP83-2847;2021;4,63;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;24;4;SP83-2847;2022;4,63;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;25;3;SP83-2847;2021;11,84;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;25;4;SP83-2847;2022;11,84;1-PRÓPRIO;0,00%
22324;20479;Fazenda Santa Maria;25;5;SP83-2847;2023;11,84;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;26;3;SP83-2847;2021;6,29;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;26;4;SP83-2847;2022;6,29;1-PRÓPRIO;0,44%
22324;20479;Fazenda Santa Maria;26;5;SP83-2847;2023;6,29;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;27;3;SP83-2847;2021;11,78;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;27;4;SP83-2847;2022;11,78;1-PRÓPRIO;0,00%
22324;20479;Fazenda Santa Maria;27;5;SP83-2847;2023;11,78;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;28;3;SP83-2847;2021;12,95;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;28;4;SP83-2847;2022;12,95;1-PRÓPRIO;0,00%
22324;20479;Fazenda Santa Maria;28;5;SP83-2847;2023;12,95;1-PRÓPRIO;0,00%
22122;20479;Fazenda Santa Maria;29;3;SP83-2847;2021;4,42;1-PRÓPRIO;0,00%
22223;20479;Fazenda Santa Maria;29;4;SP83-2847;2022;4,42;1-PRÓPRIO;0,00%
22324;20479;Fazenda Santa Maria;29;5;SP83-2847;2023;4,42;1-PRÓPRIO;0,00%
22122;20482;Estância Vasconcelos;1;4;RB867515;2021;6,48;1-PRÓPRIO;3,90%
22223;20482;Estância Vasconcelos;1;5;RB867515;2022;6,48;1-PRÓPRIO;0,00%
22324;20482;Estância Vasconcelos;1;6;RB867515;2023;6,48;1-PRÓPRIO;0,00%
22526;20482;Estância Vasconcelos;1;1;CTC9006;2025;53,78;1-PRÓPRIO;0,45%
22122;20482;Estância Vasconcelos;2;3;RB867515;2021;10,19;1-PRÓPRIO;0,00%
22223;20482;Estância Vasconcelos;2;4;RB867515;2022;10,95;1-PRÓPRIO;0,00%
22324;20482;Estância Vasconcelos;2;5;RB867515;2023;10,95;1-PRÓPRIO;0,00%
22526;20482;Estância Vasconcelos;2;1;CTC9006;2025;19,62;1-PRÓPRIO;0,24%
22122;20482;Estância Vasconcelos;3;3;RB867515;2021;27,08;1-PRÓPRIO;0,00%
22223;20482;Estância Vasconcelos;3;4;RB867515;2022;27,81;1-PRÓPRIO;6,20%
22324;20482;Estância Vasconcelos;3;5;RB867515;2023;27,81;1-PRÓPRIO;0,00%
22526;20482;Estância Vasconcelos;3;1;CTC9006;2025;39,37;1-PRÓPRIO;0,00%
22122;20482;Estância Vasconcelos;4;3;SP83-2847;2021;19,59;1-PRÓPRIO;4,08%
22223;20482;Estância Vasconcelos;4;4;SP83-2847;2022;19,59;1-PRÓPRIO;0,00%
22324;20482;Estância Vasconcelos;4;5;SP83-2847;2023;19,59;1-PRÓPRIO;0,00%
22122;20482;Estância Vasconcelos;5;3;DIVERSAS;2021;26,65;1-PRÓPRIO;4,79%
22223;20482;Estância Vasconcelos;5;4;DIVERSAS;2022;26,65;1-PRÓPRIO;0,00%
22324;20482;Estância Vasconcelos;5;5;DIVERSAS;2023;26,65;1-PRÓPRIO;0,00%
22122;20482;Estância Vasconcelos;6;3;DIVERSAS;2021;27,12;1-PRÓPRIO;0,00%
22223;20482;Estância Vasconcelos;6;4;DIVERSAS;2022;27,12;1-PRÓPRIO;0,00%
22324;20482;Estância Vasconcelos;6;5;DIVERSAS;2023;27,12;1-PRÓPRIO;0,00%
22122;20486;Fazenda Barreiro;1;2;RB867515;2021;4,44;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;1;3;RB867515;2022;4,44;1-PRÓPRIO;0,00%
22324;20486;Fazenda Barreiro;1;4;RB867515;2023;4,44;1-PRÓPRIO;0,00%
22425;20486;Fazenda Barreiro;1;5;RB867515;2024;4,44;1-PRÓPRIO;0,00%
22122;20486;Fazenda Barreiro;2;2;RB867515;2021;4,16;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;2;3;RB867515;2022;4,16;1-PRÓPRIO;0,00%
22324;20486;Fazenda Barreiro;2;4;RB867515;2023;4,16;1-PRÓPRIO;0,18%
22425;20486;Fazenda Barreiro;2;5;RB867515;2024;4,16;1-PRÓPRIO;0,63%
22122;20486;Fazenda Barreiro;3;2;RB867515;2021;3,83;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;3;3;RB867515;2022;3,83;1-PRÓPRIO;0,00%
22324;20486;Fazenda Barreiro;3;4;RB867515;2023;3,83;1-PRÓPRIO;0,00%
22425;20486;Fazenda Barreiro;3;5;RB867515;2024;3,83;1-PRÓPRIO;0,49%
22122;20486;Fazenda Barreiro;4;2;RB867515;2021;5,73;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;4;3;RB867515;2022;5,73;1-PRÓPRIO;0,00%
22324;20486;Fazenda Barreiro;4;4;RB867515;2023;5,73;1-PRÓPRIO;0,00%
22425;20486;Fazenda Barreiro;4;5;RB867515;2024;5,73;1-PRÓPRIO;0,00%
22122;20486;Fazenda Barreiro;5;2;RB867515;2021;2,42;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;5;3;RB867515;2022;2,42;1-PRÓPRIO;0,00%
22324;20486;Fazenda Barreiro;5;4;RB867515;2023;2,42;1-PRÓPRIO;0,00%
22425;20486;Fazenda Barreiro;5;5;RB867515;2024;2,42;1-PRÓPRIO;0,00%
22122;20486;Fazenda Barreiro;6;2;RB867515;2021;2,46;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;6;3;RB867515;2022;2,46;1-PRÓPRIO;0,00%
22324;20486;Fazenda Barreiro;6;4;RB867515;2023;2,46;1-PRÓPRIO;0,00%
22425;20486;Fazenda Barreiro;6;5;RB867515;2024;2,46;1-PRÓPRIO;0,00%
22122;20486;Fazenda Barreiro;7;2;RB867515;2021;11,05;1-PRÓPRIO;0,00%
22223;20486;Fazenda Barreiro;7;3;RB867515;2022;11,05;1-PRÓPRIO;0,12%
22324;20486;Fazenda Barreiro;7;4;RB867515;2023;11,05;1-PRÓPRIO;0,00%
22425;20486;Fazenda Barreiro;7;5;RB867515;2024;11,05;1-PRÓPRIO;0,19%
22122;20486;Fazenda Barreiro;8;2;RB867515;2021;17,95;1-PRÓPRIO;1,01%
22223;20486;Fazenda Barreiro;8;3;RB867515;2022;17,95;1-PRÓPRIO;0,00%
