CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;QT_TT_RIZOMAS;QT_RIZOMAS_ATAC;PERC_TOCO_ATAC
22627;20305;Fazenda Vista Bonita;424;5;CTC9001;2025;36,38;999;0;0,00%
22324;20305;Fazenda Vista Bonita;425;2;CTC9001;2022;9,87;318;0;0,00%
22627;20305;Fazenda Vista Bonita;426;5;CTC9001;2025;24,74;842;0;0,00%
22425;20305;Fazenda Vista Bonita;427;3;CTC9001;2023;10,14;281;0;0,00%
22526;20305;Fazenda Vista Bonita;427;4;CTC9001;2024;10,14;302;0;0,00%
22425;20305;Fazenda Vista Bonita;429;3;CTC9001;2023;5,07;152;0;0,00%
22526;20305;Fazenda Vista Bonita;429;4;CTC9001;2024;5,07;168;0;0,00%
22425;20305;Fazenda Vista Bonita;431;3;CTC9001;2023;21,55;213;0;0,00%
22526;20305;Fazenda Vista Bonita;431;4;CTC9001;2024;21,55;524;0;0,00%
22425;20305;Fazenda Vista Bonita;432;3;CTC9001;2023;10,39;277;0;0,00%
22526;20305;Fazenda Vista Bonita;432;4;CTC9001;2024;10,39;154;0;0,00%
22223;20305;Fazenda Vista Bonita;2133;1;CTC9001;2022;2,72;97;0;0,00%
22223;20305;Fazenda Vista Bonita;2134;1;CTC9001;2022;2,41;60;0;0,00%
22223;20305;Fazenda Vista Bonita;2135;1;CTC9001;2022;2,94;98;0;0,00%
22122;20305;Fazenda Vista Bonita;2400;1;CTC9001BT;2021;2,82;94;1;1,06%
22122;20305;Fazenda Vista Bonita;2404;1;CTC9001BT;2021;5,8;202;0;0,00%
22122;20305;Fazenda Vista Bonita;2407;1;CTC9001BT;2021;7,92;176;0;0,00%
22122;20305;Fazenda Vista Bonita;2411;1;CTC9001;2021;5,12;134;1;0,75%
22122;20305;Fazenda Vista Bonita;2415;1;CTC9001;2021;1,83;44;0;0,00%
22122;20305;Fazenda Vista Bonita;2417;1;CTC9001;2021;4,96;129;0;0,00%
22122;20305;Fazenda Vista Bonita;2421;1;CTC9001;2021;3,15;93;0;0,00%
22122;20305;Fazenda Vista Bonita;2422;1;CTC9001;2021;3,28;89;0;0,00%
22122;20305;Fazenda Vista Bonita;2424;1;CTC9001;2021;4,03;137;0;0,00%
22122;20305;Fazenda Vista Bonita;2426;1;CTC9001;2021;2,68;94;0;0,00%
22223;20306;Fazenda Sao Domingos;1;5;RB937570;2021;20,83;656;0;0,00%
22324;20306;Fazenda Sao Domingos;1;6;RB937570;2022;20,83;541;0;0,00%
22425;20306;Fazenda Sao Domingos;1;0;CTC9001BT;2023;61,44;445;0;0,00%
22526;20306;Fazenda Sao Domingos;1;1;CTC9001BT;2025;61,44;535;0;0,00%
22526;20306;Fazenda Sao Domingos;2;1;CTC9001BT;2025;53,32;828;0;0,00%
22223;20306;Fazenda Sao Domingos;3;5;RB937570;2021;11,15;158;0;0,00%
22526;20306;Fazenda Sao Domingos;3;1;CTC9007;2025;33,79;789;0;0,00%
22324;20306;Fazenda Sao Domingos;4;6;RB937570;2022;19,63;653;0;0,00%
22425;20306;Fazenda Sao Domingos;4;0;ADEF;2023;20,11;198;0;0,00%
22324;20306;Fazenda Sao Domingos;6;6;RB937570;2022;20,15;664;0;0,00%
22425;20306;Fazenda Sao Domingos;6;0;ADEF;2023;20,15;63;0;0,00%
22223;20306;Fazenda Sao Domingos;7;5;RB937570;2021;19,11;604;0;0,00%
22324;20306;Fazenda Sao Domingos;8;6;RB937570;2022;19,21;624;0;0,00%
22425;20306;Fazenda Sao Domingos;8;0;ADEF;2023;19,21;174;1;0,57%
22223;20306;Fazenda Sao Domingos;9;0;CTC9001BT;2021;46,25;192;11;5,73%
22425;20306;Fazenda Sao Domingos;9;2;CTC9001BT;2023;46,25;219;0;0,00%
22425;20306;Fazenda Sao Domingos;10;2;RB966928;2023;9,14;703;1;0,14%
22223;20306;Fazenda Sao Domingos;12;0;ADEF;2021;7,33;119;0;0,00%
22223;20306;Fazenda Sao Domingos;18;7;RB966928;2021;10,34;395;0;0,00%
22223;20306;Fazenda Sao Domingos;22;7;RB937570;2021;14,07;440;20;4,55%
22223;20306;Fazenda Sao Domingos;33;5;RB937570;2021;8,51;284;2;0,70%
22425;20307;Fazenda Santa Irene;1;3;CTC9003BT;2023;31,41;142;0;0,00%
22526;20307;Fazenda Santa Irene;1;4;CTC9003BT;2024;31,41;951;2;0,21%
22223;20307;Fazenda Santa Irene;2;1;CTC9001BT;2021;35,79;172;0;0,00%
22324;20307;Fazenda Santa Irene;2;2;CTC9001BT;2022;35,79;1.148,00;0;0,00%
22425;20307;Fazenda Santa Irene;2;3;CTC9001BT;2023;35,79;1.020,00;0;0,00%
22223;20307;Fazenda Santa Irene;3;1;CTC9001BT;2021;4,53;32;0;0,00%
22324;20307;Fazenda Santa Irene;3;2;CTC9001BT;2022;4,53;156;0;0,00%
22425;20307;Fazenda Santa Irene;3;3;CTC9001BT;2023;4,53;154;0;0,00%
22526;20307;Fazenda Santa Irene;4;4;CTC9001BT;2024;45,97;906;0;0,00%
22223;20307;Fazenda Santa Irene;5;1;CTC9001BT;2021;17,55;69;0;0,00%
22324;20307;Fazenda Santa Irene;5;2;CTC9001BT;2022;17,55;534;1;0,19%
22425;20307;Fazenda Santa Irene;5;3;CTC9001BT;2023;17,55;552;0;0,00%
22425;20307;Fazenda Santa Irene;6;3;CTC9001BT;2023;11,9;380;0;0,00%
22526;20307;Fazenda Santa Irene;6;4;CTC9001BT;2024;12,01;407;0;0,00%
22223;20307;Fazenda Santa Irene;8;1;CTC9001;2021;17,97;71;0;0,00%
22324;20307;Fazenda Santa Irene;8;2;CTC9001;2022;17,97;519;0;0,00%
22425;20307;Fazenda Santa Irene;8;3;CTC9001;2023;17,97;630;0;0,00%
22526;20307;Fazenda Santa Irene;9;4;CTC9001;2024;12,28;401;0;0,00%
22223;20307;Fazenda Santa Irene;10;1;CTC9001;2021;7,12;27;0;0,00%
22324;20307;Fazenda Santa Irene;10;2;CTC9001;2022;7,12;208;0;0,00%
22425;20307;Fazenda Santa Irene;10;3;CTC9001;2023;7,12;240;0;0,00%
22223;20307;Fazenda Santa Irene;11;1;CTC9001BT;2021;11,34;61;2;3,28%
