CD_SAFRA;FAZENDA;CD_UPNIVEL3;NO_CORTE;DE_VARIED;DE_LATITUDE;DE_LONGITUDE;DT_AMOSTRA;ANO_AMOST;QT_AREA_PROD;QTDE_PONTO;PAO_GALINHA;NAUPACTUS;PERCEVEJO_CASTANHO;LARVA_ARAME;CRISOMELIDEO;BROCA_PELUDA;METAMASIUS;FA
22425;20314 - Fazenda Agua Mansa;53;5;CTC9001;-225.969.413.956;-517.932.748.732;28/07/2023;2023;4,13;1;1;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;55;5;CTC9001;-22.596.690.252;-51.795.205.378;28/07/2023;2023;4,84;1;0;0;0;0;0;2;0;20314
22425;20314 - Fazenda Agua Mansa;57;5;CTC9001;-225.960.899.198;-517.985.428.347;28/07/2023;2023;8,29;1;4;0;0;0;0;12;0;20314
22627;20314 - Fazenda Agua Mansa;58;7;CTC9001;-2.259.550.076.397;-5.180.021.947.446;19/08/2025;2025;10,14;1;3;0;0;0;0;3;0;20314
22425;20314 - Fazenda Agua Mansa;59;5;CTC9001;-225.950.159.329;-51.802.282.768;28/07/2023;2023;12,07;1;0;0;0;0;0;4;0;20314
22324;20314 - Fazenda Agua Mansa;87;6;DIVERSAS;-226.041.618.554;-51.806.828.297;25/09/2023;2023;12,3;1;1;0;0;1;0;14;6;20314
22324;20314 - Fazenda Agua Mansa;89;6;VIVEIRO;-22.602.120.249;-51.802.747.969;25/09/2023;2023;7,04;1;2;0;0;0;0;2;0;20314
22324;20314 - Fazenda Agua Mansa;90;6;IACSP95-5000;-226.025.096.817;-517.982.953.977;25/09/2023;2023;12,51;1;1;0;0;0;0;5;0;20314
22324;20314 - Fazenda Agua Mansa;91;6;DIVERSAS;-226.031.298.285;-517.934.091.743;25/09/2023;2023;15,77;1;6;0;0;0;0;8;0;20314
22324;20314 - Fazenda Agua Mansa;93;6;DIVERSAS;-226.062.902.889;-518.019.564.942;25/09/2023;2023;11,87;1;1;0;0;0;0;5;5;20314
22324;20314 - Fazenda Agua Mansa;95;6;IACSP95-5000;-22.605.917.325;-51.811.069.149;25/09/2023;2023;13,44;1;1;0;0;0;0;7;5;20314
22425;20314 - Fazenda Agua Mansa;97;7;DIVERSAS;-22.606.393.147;-518.157.483.467;04/10/2023;2023;17,81;1;0;0;0;0;0;5;0;20314
22425;20314 - Fazenda Agua Mansa;99;7;CTC4;-226.086.045.731;-51.806.395.068;04/10/2023;2023;8,96;1;1;0;0;1;0;4;0;20314
22425;20314 - Fazenda Agua Mansa;101;7;CTC4;-226.069.551.293;-517.966.935.067;04/10/2023;2023;12,48;1;0;0;0;0;0;4;0;20314
22425;20314 - Fazenda Agua Mansa;105;7;CTC4;-226.100.857.716;-518.010.726.519;04/10/2023;2023;11,07;1;0;0;0;0;0;2;0;20314
22425;20314 - Fazenda Agua Mansa;107;7;CTC4;-226.107.897.284;-518.101.719.102;04/10/2023;2023;9,57;1;0;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;108;7;CTC4;-226.103.749.661;-518.137.296.904;04/10/2023;2023;8,39;1;1;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;135;6;IACSP95-5000;-226.014.304.414;-518.345.395.926;22/09/2023;2023;41,34;1;1;0;0;0;0;2;1;20314
22627;20314 - Fazenda Agua Mansa;136;2;RB988082;-2.260.853.595.562;-5.183.375.733.296;23/12/2025;2025;68,88;1;1;0;0;0;0;1;0;20314
22627;20314 - Fazenda Agua Mansa;138;2;RB988082;-2.260.925.727.328;-5.184.121.806.852;23/12/2025;2025;43,34;1;3;0;0;0;0;8;0;20314
22627;20314 - Fazenda Agua Mansa;139;2;RB975201;-2.261.660.588.116;-5.184.218.077.237;23/12/2025;2025;39,66;1;1;0;0;1;0;4;0;20314
22425;20314 - Fazenda Agua Mansa;141;6;IACSP95-5000;-22.614.862.526;-518.302.531.861;22/09/2023;2023;19,95;1;11;0;0;3;0;5;1;20314
22425;20314 - Fazenda Agua Mansa;151;6;IACSP95-5000;-226.154.568.038;-518.396.445.868;22/09/2023;2023;6,5;1;1;0;0;0;0;2;0;20314
22425;20314 - Fazenda Agua Mansa;154;6;IACSP95-5000;-226.171.509.816;-518.433.787.271;22/09/2023;2023;8,74;1;0;0;0;0;0;3;0;20314
22425;20314 - Fazenda Agua Mansa;167;6;IACSP95-5000;-22.604.299.601;-518.411.294.334;22/09/2023;2023;7,13;1;1;0;0;0;0;0;0;20314
22627;20314 - Fazenda Agua Mansa;179;5;CTC9007;-2.259.120.823.043;-518.402.326.442;30/05/2025;2025;30,34;1;23;0;0;1;0;20;0;20314
22627;20314 - Fazenda Agua Mansa;180;5;CTC9007;-2.259.205.723.185;-5.183.484.428.327;30/05/2025;2025;35,71;1;6;0;0;0;0;0;0;20314
22627;20314 - Fazenda Agua Mansa;181;5;CTC9007;-225.945.168.241;-5.183.012.143.455;27/05/2025;2025;8,35;1;10;0;0;0;0;3;0;20314
22627;20314 - Fazenda Agua Mansa;182;5;CTC9007;-2.259.709.872.309;-5.182.982.913.291;27/05/2025;2025;13,33;1;3;0;0;0;0;0;0;20314
22627;20314 - Fazenda Agua Mansa;183;5;CTC9007;-2.259.647.059.053;-5.183.608.864.508;30/05/2025;2025;19,6;1;7;0;0;0;0;2;0;20314
22627;20314 - Fazenda Agua Mansa;184;5;CTC9007;-2.259.761.975.308;-5.184.054.371.157;30/05/2025;2025;31,62;1;3;0;0;0;0;0;0;20314
22627;20314 - Fazenda Agua Mansa;185;4;CTC9007;-2.259.892.368.707;-5.183.487.211.507;29/05/2025;2025;18,11;1;1;0;0;0;0;0;0;20314
22627;20314 - Fazenda Agua Mansa;186;4;CTC9007;-2.259.837.658.981;-5.183.140.330.247;29/05/2025;2025;12,86;1;2;0;0;0;0;1;0;20314
22627;20314 - Fazenda Agua Mansa;195;4;RB966928;-2.259.625.331.048;-5.182.507.846.683;19/08/2025;2025;55,41;1;7;0;0;0;0;19;0;20314
22425;20314 - Fazenda Agua Mansa;199;6;DIVERSAS;-225.994.537.955;-518.170.479.694;24/10/2023;2023;5,5;1;2;0;0;0;0;4;0;20314
22425;20314 - Fazenda Agua Mansa;203;1;CTC2994;-22.595.467.705;-518.180.526.895;24/10/2023;2023;9,11;1;0;0;0;0;0;2;0;20314
22425;20314 - Fazenda Agua Mansa;206;1;CTC2994;-225.911.170.628;-518.211.666.424;24/10/2023;2023;16,06;1;2;0;0;0;0;2;0;20314
22627;20314 - Fazenda Agua Mansa;207;3;CTC9007;-225.912.198.745;-51.828.078.976;26/05/2025;2025;31,72;1;4;0;0;0;0;9;0;20314
22627;20314 - Fazenda Agua Mansa;208;3;DIVERSAS;-225.912.198.745;-51.828.078.976;26/05/2025;2025;29,8;1;12;0;0;0;0;23;0;20314
22627;20314 - Fazenda Agua Mansa;209;3;CTC9007;-225.912.198.745;-51.828.078.976;26/05/2025;2025;28,61;1;7;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;210;3;CTC9007;-22.591.311.027;-518.303.916.408;26/05/2025;2025;32,05;1;15;0;0;0;0;3;0;20314
22627;20314 - Fazenda Agua Mansa;211;3;CTC9007;-225.878.722.819;-518.355.140.487;27/05/2025;2025;41,11;1;3;0;0;0;0;11;0;20314
22627;20314 - Fazenda Agua Mansa;212;3;CTC9007;-225.881.824.672;-518.324.381.639;27/05/2025;2025;23,31;1;11;0;0;0;0;19;0;20314
22425;20314 - Fazenda Agua Mansa;219;6;DIVERSAS;-225.888.871.563;-518.167.648.179;24/10/2023;2023;6,38;1;0;0;0;0;0;1;0;20314
22425;20314 - Fazenda Agua Mansa;223;6;DIVERSAS;-225.850.247.058;-518.176.179.828;24/10/2023;2023;6,81;1;0;0;0;0;0;7;0;20314
22526;20314 - Fazenda Agua Mansa;271;3;CTC9007;-226.032.967.595;-518.442.566.821;25/03/2024;2024;9,8;1;3;0;0;0;0;1;0;20314
22526;20314 - Fazenda Agua Mansa;272;3;CTC9007;-226.040.114.889;-518.464.093.198;26/03/2024;2024;21,65;1;9;0;0;1;0;6;1;20314
22526;20314 - Fazenda Agua Mansa;273;3;CTC9007;-226.074.425.761;-518.489.268.407;29/07/2024;2024;25,76;1;3;0;0;1;0;21;0;20314
22526;20314 - Fazenda Agua Mansa;277;3;CTC9007;-226.090.413.171;-518.610.126.671;27/03/2024;2024;23,15;1;4;0;0;0;0;12;0;20314
22526;20314 - Fazenda Agua Mansa;278;3;CTC9007;-226.101.759.352;-51.866.202.236;27/03/2024;2024;6,15;1;6;0;0;0;0;10;1;20314
22526;20314 - Fazenda Agua Mansa;279;3;CTC9007;-226.115.352.671;-518.665.739.746;27/03/2024;2024;2,99;1;0;0;0;0;0;4;0;20314
22425;20314 - Fazenda Agua Mansa;280;2;VIVEIRO;-226.119.909.455;-518.629.169.386;03/04/2023;2023;17,69;1;2;0;0;0;0;0;0;20314
22526;20314 - Fazenda Agua Mansa;281;3;VIVEIRO;-226.146.272.093;-518.654.623.857;01/04/2024;2024;21,2;1;0;0;0;0;0;0;0;20314
22526;20314 - Fazenda Agua Mansa;282;3;CTC9001;-226.137.244.493;-518.713.613.987;01/04/2024;2024;26,9;1;6;0;1;2;0;10;0;20314
22526;20314 - Fazenda Agua Mansa;284;3;CTC9001;-22.608.542.899;-518.687.124.274;27/03/2024;2024;19,75;1;9;0;0;0;0;14;0;20314
22526;20314 - Fazenda Agua Mansa;286;3;CTC9007;-226.039.742.379;-518.574.059.634;26/03/2024;2024;30,19;1;7;0;0;0;0;10;0;20314
22425;20314 - Fazenda Agua Mansa;287;2;CTC9007;-226.023.236.714;-518.525.356.938;14/04/2023;2023;18,51;1;3;0;0;0;0;5;0;20314
22526;20314 - Fazenda Agua Mansa;291;3;CTC9007;-225.914.105.226;-518.448.459.212;25/03/2024;2024;37,58;1;21;0;0;2;0;12;0;20314
22425;20314 - Fazenda Agua Mansa;292;2;CTC9007;-225.976.697.578;-518.463.639.161;14/04/2023;2023;48,12;1;18;0;0;0;0;35;2;20314
22425;20314 - Fazenda Agua Mansa;293;2;CTC9007;-225.912.548.697;-518.484.462.226;14/04/2023;2023;12,89;1;10;0;0;0;0;0;0;20314
22526;20314 - Fazenda Agua Mansa;294;3;CTC9007;-225.977.186.473;-518.521.744.194;25/03/2024;2024;18,81;1;5;0;0;0;0;3;0;20314
22526;20314 - Fazenda Agua Mansa;295;3;CTC9007;-225.998.499.898;-518.522.093.133;25/03/2024;2024;4,68;1;2;0;0;0;0;0;0;20314
22526;20314 - Fazenda Agua Mansa;297;3;RB975952;-226.032.251.143;-518.653.743.382;27/03/2024;2024;23,32;1;11;0;0;0;0;27;1;20314
22526;20314 - Fazenda Agua Mansa;299;3;RB975952;-226.100.280.811;-518.763.523.975;01/04/2024;2024;19,57;1;9;0;0;0;0;7;0;20314
22526;20314 - Fazenda Agua Mansa;377;2;RB975201;-2.258.112.278.089;-5.188.946.395.609;30/07/2024;2024;42,14;1;2;0;0;0;0;5;0;20314
22526;20314 - Fazenda Agua Mansa;379;2;RB975201;-2.258.615.794.873;-518.831.433.199;30/07/2024;2024;30,53;1;3;0;0;1;0;5;0;20314
22526;20314 - Fazenda Agua Mansa;380;2;RB975201;-2.258.593.783.095;-5.187.808.490.554;29/07/2024;2024;16,13;1;4;0;0;1;0;6;0;20314
22526;20314 - Fazenda Agua Mansa;382;2;RB975201;-2.259.123.679.934;-5.187.158.959.765;30/07/2024;2024;45,4;1;3;0;0;0;0;26;0;20314
22425;20314 - Fazenda Agua Mansa;385;7;IACSP95-5000;-225.978.660.405;-518.686.882.874;29/12/2023;2023;26,01;1;8;0;0;0;0;3;0;20314
22425;20314 - Fazenda Agua Mansa;386;7;IACSP95-5000;-225.988.490.109;-518.720.658.435;29/12/2023;2023;22,48;1;5;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;387;7;IACSP95-5000;-225.996.837.241;-518.678.294.035;29/12/2023;2023;19,55;1;7;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;388;7;IACSP95-5000;-226.007.669.941;-518.712.718.365;29/12/2023;2023;14,12;1;4;0;0;0;0;1;0;20314
22425;20314 - Fazenda Agua Mansa;389;7;IACSP95-5000;-226.020.483.967;-518.748.397.854;28/12/2023;2023;22,43;1;3;0;1;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;390;7;IACSP95-5000;-226.002.634.545;-518.754.640.659;29/12/2023;2023;15,17;1;6;0;0;0;0;2;0;20314
22425;20314 - Fazenda Agua Mansa;391;7;IACSP95-5000;-226.020.489.312;-518.782.532.128;28/12/2023;2023;22,65;1;10;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;392;7;IACSP95-5000;-226.017.428.318;-518.813.935.033;28/12/2023;2023;25,07;1;40;0;0;2;0;0;2;20314
22425;20314 - Fazenda Agua Mansa;393;7;IACSP95-5000;-226.021.153.736;-518.840.224.227;28/12/2023;2023;17,32;1;8;0;0;0;0;0;0;20314
22425;20314 - Fazenda Agua Mansa;398;7;IACSP95-5000;-225.979.480.442;-518.760.439.389;28/12/2023;2023;22,84;1;34;1;1;2;0;1;0;20314
22627;20314 - Fazenda Agua Mansa;486;3;VIVEIRO;-2.259.896.487.458;-5.180.739.839.126;18/08/2025;2025;24,77;1;8;0;0;0;0;27;0;20314
22627;20314 - Fazenda Agua Mansa;500;3;CTC9007;-2.261.107.347.331;-5.184.542.768.495;14/08/2025;2025;17,8;1;2;0;0;0;0;3;0;20314
22627;20314 - Fazenda Agua Mansa;501;3;CTC9007;-2.261.780.619.557;-5.184.648.413.231;14/08/2025;2025;26;1;0;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;503;3;CTC9007;-2.261.639.313.886;-5.185.144.866.657;14/08/2025;2025;28,93;1;5;0;0;0;0;17;0;20314
22627;20314 - Fazenda Agua Mansa;505;3;CTC9007;-2.261.223.707.304;-518.568.430.108;14/08/2025;2025;17,98;1;1;0;0;0;0;12;0;20314
22627;20314 - Fazenda Agua Mansa;507;3;RB975952;-2.262.036.256.213;-5.185.881.926.343;14/08/2025;2025;29,75;1;0;0;0;0;0;14;0;20314
22627;20314 - Fazenda Agua Mansa;508;3;RB975952;-2.262.065.548.839;-5.186.487.456.164;14/08/2025;2025;18,28;1;2;0;0;0;0;9;0;20314
22627;20314 - Fazenda Agua Mansa;522;4;CTC9001BT;-2.257.777.704.867;-5.186.759.393.873;16/07/2025;2025;59,4;1;212;5;2;5;0;29;0;20314
22627;20314 - Fazenda Agua Mansa;523;4;CTC9001BT;-225.808.463.299;-5.186.120.917.464;17/07/2025;2025;34,35;1;116;1;0;0;0;31;0;20314
22627;20314 - Fazenda Agua Mansa;528;4;CTC9001BT;-2.258.146.963.508;-5.187.272.128.609;17/07/2025;2025;53,53;1;68;2;0;0;0;18;0;20314
22627;20314 - Fazenda Agua Mansa;601;3;CTC9006;-2.257.768.288.377;-5.183.315.721.203;20/08/2025;2025;8;1;4;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;602;3;CTC9006;-2.258.182.935.384;-5.183.705.774.382;20/08/2025;2025;4,03;1;1;0;0;0;0;2;0;20314
22324;20315 - Fazenda Taquarussu;3;7;RB966928;-225.613.394.967;-518.331.481.901;30/11/2023;2023;43,68;1;83;0;4;2;0;6;0;20315
22324;20315 - Fazenda Taquarussu;4;7;IACSP95-5000;-225.552.534.333;-518.313.224.687;30/11/2023;2023;21,54;1;12;0;0;0;0;3;1;20315
22425;20315 - Fazenda Taquarussu;5;7;RB966928;-225.532.868.391;-518.331.271.743;30/11/2023;2023;30,59;1;28;0;0;0;0;3;0;20315
22627;20315 - Fazenda Taquarussu;7;2;RB975952;-2.255.773.656.419;-5.183.960.487.648;02/05/2025;2025;57,84;1;3;0;0;0;0;3;0;20315
22425;20315 - Fazenda Taquarussu;10;7;IACSP95-5000;-225.511.320.265;-518.368.135.887;30/11/2023;2023;21,75;1;52;0;3;0;0;5;0;20315
22324;20315 - Fazenda Taquarussu;12;7;IACSP95-5000;-225.557.758.199;-518.425.549.185;01/11/2023;2023;5,56;1;38;0;1;0;0;2;2;20315
22526;20315 - Fazenda Taquarussu;15;2;RB975952;-22.566.754.594;-518.347.921.222;17/04/2024;2024;22,76;1;13;0;0;0;0;14;0;20315
22627;20315 - Fazenda Taquarussu;17;3;RB975952;-2.257.203.794.685;-5.183.401.687.517;02/05/2025;2025;17,94;1;0;0;0;0;0;5;0;20315
22425;20315 - Fazenda Taquarussu;33;2;CTC9001;-225.643.925.203;-518.384.070.797;21/08/2023;2023;11,97;1;1;0;0;3;0;9;0;20315
22425;20315 - Fazenda Taquarussu;35;2;CTC9001;-225.739.704.458;-518.412.240.761;23/08/2023;2023;18,04;1;0;0;0;0;0;1;0;20315
22425;20315 - Fazenda Taquarussu;37;2;CTC9001;-225.673.582.167;-518.439.243.095;21/08/2023;2023;26,08;1;1;0;0;0;0;20;1;20315
22425;20315 - Fazenda Taquarussu;39;2;CTC9001;-225.614.628.251;-518.433.751.269;21/08/2023;2023;10,36;1;1;0;0;0;0;9;2;20315
22425;20315 - Fazenda Taquarussu;41;2;CTC9001;-225.736.773.331;-518.469.471.073;21/08/2023;2023;17,75;1;5;0;0;0;0;7;0;20315
22526;20315 - Fazenda Taquarussu;43;3;CTC9001;-2.258.021.235.377;-5.184.730.120.662;14/08/2024;2024;26,07;1;14;1;0;0;0;5;0;20315
22425;20315 - Fazenda Taquarussu;45;2;CTC9001;-225.651.666.804;-518.490.546.352;21/08/2023;2023;27,2;1;2;0;0;3;0;6;1;20315
22526;20315 - Fazenda Taquarussu;47;3;CTC9001;-2.258.043.670.899;-5.184.151.373.745;14/08/2024;2024;19,7;1;3;0;0;1;0;0;0;20315
22425;20315 - Fazenda Taquarussu;48;2;CTC9001;-225.842.619.756;-518.442.127.139;23/08/2023;2023;30,75;1;3;0;0;0;0;4;0;20315
22425;20319 - Fazenda Água do Valão;1;2;RB975201;-224.719.198.786;-518.164.209.048;08/08/2023;2023;26,53;1;5;0;0;0;0;9;2;20319
22526;20319 - Fazenda Água do Valão;2;3;RB975201;-2.246.782.779.684;-5.182.195.266.711;16/09/2024;2024;23,5;1;4;0;0;0;0;10;0;20319
22526;20319 - Fazenda Água do Valão;3;3;RB975201;-2.246.537.414.938;-5.182.554.076.744;16/09/2024;2024;10,25;1;0;0;0;0;0;1;0;20319
22526;20319 - Fazenda Água do Valão;4;3;RB975201;-2.246.323.844.621;-5.182.627.457.946;16/09/2024;2024;3,11;1;0;0;0;0;0;0;1;20319
22425;20319 - Fazenda Água do Valão;5;2;RB975201;-224.615.071.683;-518.300.195.381;11/09/2023;2023;16,16;1;2;0;0;0;0;17;0;20319
22425;20319 - Fazenda Água do Valão;8;2;RB975201;-224.560.894.645;-518.373.380.069;11/09/2023;2023;29,42;1;0;0;0;0;0;7;0;20319
22425;20319 - Fazenda Água do Valão;9;2;RB975201;-2.245.309.044;-518.400.699.763;11/09/2023;2023;11,66;1;0;0;0;0;0;1;5;20319
22425;20320 - Fazenda Sao Manoel;13;1;RB855156;-224.902.860.111;-51.863.218.598;02/04/2024;2024;9,84;1;0;0;0;0;0;0;0;20320
22425;20320 - Fazenda Sao Manoel;14;1;RB855156;-224.902.860.111;-51.863.218.598;02/04/2024;2024;10,57;1;0;0;0;0;0;0;0;20320
22425;20321 - Fazenda Bela Vista;2;5;RB867515;-2.249.879.272;-51.843.784.824;03/01/2024;2024;16,74;1;1;0;0;0;0;1;0;20321
22425;20321 - Fazenda Bela Vista;3;5;RB867515;-224.990.227.858;-51.848.397.911;03/01/2024;2024;4,58;1;1;0;0;0;0;1;0;20321
22425;20321 - Fazenda Bela Vista;6;5;RB867515;-225.031.909.037;-518.489.967.399;03/01/2024;2024;10,62;1;6;0;0;0;0;8;0;20321
22627;20321 - Fazenda Bela Vista;44;2;RB975242;-2.247.892.897.199;-518.655.682.174;12/09/2025;2025;18,41;1;2;0;0;0;0;6;0;20321
22627;20321 - Fazenda Bela Vista;45;2;RB975242;-2.248.052.967.128;-5.186.717.559.322;12/09/2025;2025;20,86;1;7;0;0;3;0;39;0;20321
22627;20321 - Fazenda Bela Vista;46;2;RB975242;-2.248.320.348.638;-5.186.743.685.625;12/09/2025;2025;13,78;1;2;0;0;0;0;10;0;20321
22324;20322 - Fazenda Sao Luiz;1;2;RB975201;-224.532.601.836;-518.847.253.019;08/08/2023;2023;5,49;1;0;0;0;0;0;1;0;20322
22425;20322 - Fazenda Sao Luiz;2;3;RB975242;-224.525.583.038;-5.188.608.948;08/08/2023;2023;3,82;1;0;0;0;0;0;1;2;20322
22425;20322 - Fazenda Sao Luiz;4;3;RB975242;-224.506.165.816;-518.878.346.729;08/08/2023;2023;3,93;1;0;0;0;0;0;0;1;20322
22425;20322 - Fazenda Sao Luiz;5;3;RB975242;-22.449.578.211;-518.888.192.014;08/08/2023;2023;4,41;1;0;0;0;0;0;0;0;20322
22324;20322 - Fazenda Sao Luiz;6;2;RB975242;-224.487.683.305;-518.897.417.158;08/08/2023;2023;3,48;1;0;0;0;0;0;1;3;20322
22526;20323 - Fazenda Sao Manoel;2;3;RB975242;-2.248.616.465.244;-5.189.902.270.909;16/10/2024;2024;12,58;1;1;0;0;0;0;1;0;20323
22526;20323 - Fazenda Sao Manoel;3;3;RB975242;-2.248.392.502.844;-5.190.269.478.655;16/10/2024;2024;24,91;1;0;0;0;0;0;5;0;20323
22425;20323 - Fazenda Sao Manoel;4;2;RB975242;-224.834.947.578;-518.977.449.055;26/09/2023;2023;18,3;1;0;0;0;0;0;19;3;20323
22526;20323 - Fazenda Sao Manoel;5;3;RB975242;-2.248.119.285.428;-5.189.672.810.787;15/10/2024;2024;6,87;1;0;0;0;0;0;0;0;20323
22526;20323 - Fazenda Sao Manoel;8;2;RB975242;-224.737.353.581;-5.189.371.099.951;16/10/2024;2024;22,94;1;4;0;0;0;0;8;0;20323
22526;20323 - Fazenda Sao Manoel;11;2;RB867515;-224.707.980.746;-5.188.609.974.675;16/10/2024;2024;29,83;1;1;0;0;3;0;18;0;20323
22526;20323 - Fazenda Sao Manoel;13;2;RB867515;-2.247.337.576.039;-5.188.011.679.841;16/10/2024;2024;23,4;1;0;0;0;0;0;6;0;20323
22526;20325 - Fazenda Daniela;1;2;RB975242;-224.934.836.815;-5.188.231.519.319;03/10/2024;2024;35,92;1;0;0;0;0;0;6;0;20325
22526;20325 - Fazenda Daniela;2;2;RB975242;-2.249.160.005.489;-5.187.953.262.249;03/10/2024;2024;30,76;1;1;0;0;0;0;8;0;20325
22526;20325 - Fazenda Daniela;3;2;RB975242;-2.248.917.003.029;-5.187.751.214.547;03/10/2024;2024;23,11;1;0;0;0;0;0;2;0;20325
22526;20325 - Fazenda Daniela;4;2;RB975242;-2.248.506.351.069;-5.188.016.442.901;04/10/2024;2024;5,22;1;0;0;0;0;0;1;0;20325
22526;20325 - Fazenda Daniela;5;2;RB975242;-2.249.513.586.378;-5.187.310.393.065;04/10/2024;2024;49,47;1;5;0;0;5;0;46;1;20325
22627;20325 - Fazenda Daniela;6;2;RB975242;-2.248.645.433.228;-5.187.061.887.097;12/09/2025;2025;2,48;1;2;0;0;0;0;2;0;20325
22627;20325 - Fazenda Daniela;7;2;RB975242;-2.248.403.758.383;-5.187.225.072.151;12/09/2025;2025;13,79;1;3;0;0;0;0;8;0;20325
22526;20325 - Fazenda Daniela;8;2;RB867515;-2.248.106.839.279;-5.187.686.032.645;16/10/2024;2024;10,18;1;0;0;0;0;0;0;0;20325
22425;20327 - Estancia 3A;1;5;SP83-2847;-224.100.634.732;-51.741.413.817;29/12/2023;2023;4,32;1;2;0;0;0;0;3;0;20327
22425;20327 - Estancia 3A;4;5;SP83-2847;-224.077.241.056;-517.489.627.153;29/12/2023;2023;8,61;1;1;0;0;0;0;6;0;20327
22425;20327 - Estancia 3A;16;5;SP83-2847;-224.020.556.173;-517.505.176.194;29/12/2023;2023;6,99;1;3;0;0;0;0;2;1;20327
22425;20328 - Fazenda Monte Libano;5;2;CTC9006;-224.351.816.606;-516.564.445.554;31/07/2023;2023;21,35;1;1;0;0;0;0;2;0;20328
22425;20328 - Fazenda Monte Libano;8;2;CTC9006;-224.368.846.482;-516.654.098.008;31/07/2023;2023;26,38;1;3;0;0;0;0;25;0;20328
22425;20328 - Fazenda Monte Libano;10;2;CTC9006;-224.334.394.629;-516.675.548.112;31/07/2023;2023;23,37;1;0;0;0;0;0;6;0;20328
22425;20331 - Fazenda Olho D Agua;1;5;RB867515;-223.782.706.681;-51.816.207.396;10/01/2024;2024;27,04;1;8;0;0;0;0;2;0;20331
22425;20331 - Fazenda Olho D Agua;3;5;RB867515;-223.744.645.681;-518.186.351.561;10/01/2024;2024;16,58;1;4;0;0;2;0;15;0;20331
22627;20331 - Fazenda Olho D Agua;9;2;RB975242;-2.236.525.539.971;-5.182.278.889.413;19/06/2025;2025;16,97;1;7;0;0;2;0;13;0;20331
22627;20331 - Fazenda Olho D Agua;10;2;RB975242;-2.236.098.145.139;-5.182.666.362.579;19/06/2025;2025;27,96;1;6;0;0;0;0;7;0;20331
22627;20331 - Fazenda Olho D Agua;11;2;RB975242;-2.235.806.161.343;-5.182.956.325.064;19/06/2025;2025;12,82;1;3;0;0;2;0;10;0;20331
22425;20339 - Sitio Sao Joao;2;3;CTC4;-224.747.948.435;-51.825.037.838;18/08/2023;2023;7,66;1;0;0;0;1;0;20;1;20339
22627;20339 - Sitio Sao Joao;3;5;CTC4;-2.247.419.178.088;-5.182.640.098.448;19/11/2025;2025;11,7;2;4;0;0;1;0;8;0;20339
22526;20339 - Sitio Sao Joao;4;4;CTC4;-2.247.344.579.398;-5.182.744.195.606;16/09/2024;2024;7,89;1;0;0;0;0;0;10;4;20339
22526;20339 - Sitio Sao Joao;5;4;CTC4;-2.247.129.340.697;-5.182.742.054.952;16/09/2024;2024;4,42;1;1;0;0;0;0;5;1;20339
22526;20339 - Sitio Sao Joao;6;4;CTC4;-224.742.319.411;-5.183.019.149.629;16/09/2024;2024;7,66;1;2;0;0;0;0;25;3;20339
22627;20339 - Sitio Sao Joao;7;5;CTC4;-2.247.411.783.977;-518.317.168.263;19/11/2025;2025;7,53;1;2;0;0;0;0;1;0;20339
22627;20340 - Estancia Izaura;1;4;RB975242;-2.243.741.486.379;-5.187.249.674.369;24/11/2025;2025;24,62;1;3;0;0;1;0;4;0;20340
22627;20340 - Estancia Izaura;2;4;RB975242;-2.243.576.564.038;-518.763.974.184;24/11/2025;2025;10,17;1;0;0;0;0;0;1;0;20340
22425;20340 - Estancia Izaura;3;2;RB975242;-224.330.499.517;-518.817.671.157;13/09/2023;2023;6,76;1;0;0;0;0;0;1;0;20340
22425;20341 - Fazenda Sao Pedro;14;3;SP83-2847;-223.843.137.222;-5.177.730.782;30/11/2023;2023;6,91;1;0;0;0;0;0;9;0;20341
22425;20341 - Fazenda Sao Pedro;15;3;SP83-2847;-223.815.616.017;-517.786.596.973;01/12/2023;2023;3,31;1;1;0;0;0;0;5;0;20341
22425;20341 - Fazenda Sao Pedro;16;3;SP83-2847;-223.790.871.022;-517.789.156.619;29/11/2023;2023;4,62;1;7;0;0;0;0;3;0;20341
22627;20345 - Sitio Rancho Alegre;1;4;RB975242;-2.244.869.487.561;-5.188.160.775.464;24/11/2025;2025;24,57;1;0;0;0;0;0;2;0;20345
22627;20345 - Sitio Rancho Alegre;3;4;RB975242;-2.244.801.160.099;-5.188.555.791.649;24/11/2025;2025;25,17;1;0;0;0;2;0;2;0;20345
22425;20345 - Sitio Rancho Alegre;4;2;RB975242;-224.434.755.714;-518.879.667.552;14/09/2023;2023;21,21;1;0;0;0;0;0;18;0;20345
