Equipamento;Frente;Fazenda;Data de Alocação;Data Chegada;Entrada Cana;Distância;Tipo de Carga;Tempo Ida;Tempo Carregamento;Tempo Volta;Tempo Industria;Tempo Total;Start Automático;Gravação Automática;Tipo de Alocação;Unidade Destino;Mensagem Alocação;Carretas Entrada;Data Pesagem Entrada;Moído Entrada;Carretas Saída;Data Saída Carreta;Última Basculada Saída;Data Carregamento;Fazenda Carregamento;Tonelada Carregada;Código Transbordo
308365;200;;18/04/2026 14:59:29;;;;;-;-;-;-;-;S;;PÁTIO ;;N;;;;;;;;;;
308367;3;20449;18/04/2026 14:07:33;18/04/2026 18:29:37;1163184;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:18:00;00:38:00;02:25:00;00:18:36;04:39:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;2;20596;18/04/2026 14:07:43;18/04/2026 17:21:03;1163173;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:06:00;00:18:00;01:48:00;01:14:24;04:26:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308373;1;20640;18/04/2026 14:11:21;18/04/2026 17:09:32;1163172;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:28:00;00:07:00;01:22:00;00:15:36;03:12:36;S;N;VIAGEM ;50;S;;;;;;;;;;
308403;4;20432;18/04/2026 14:26:32;18/04/2026 15:55:28;1163163;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:19:00;00:46:00;00:23:00;00:10:12;01:38:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308382;3;20449;18/04/2026 14:27:32;18/04/2026 18:13:11;1163182;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:35:00;00:22:00;01:49:00;00:29:24;04:15:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;1;20640;18/04/2026 14:28:18;;0;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;S;N;VIAGEM ;50;N;;;;;;;;;;
308361;2;20596;18/04/2026 14:29:29;;0;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;S;N;VIAGEM ;50;N;;;;;;;;;;
308395;4;20432;18/04/2026 14:29:58;18/04/2026 15:29:08;1163158;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:18:00;00:11:00;00:28:00;00:33:36;01:30:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308362;2;20596;18/04/2026 14:41:37;18/04/2026 19:00:57;1163181;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:54:00;00:55:00;01:36:00;00:13:48;03:38:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308371;3;20449;18/04/2026 14:42:05;18/04/2026 18:49:44;1163187;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:35:00;00:44:00;01:48:00;00:20:24;04:27:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;1;20640;18/04/2026 14:49:17;18/04/2026 18:25:57;1163183;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:21:00;00:51:00;01:25:00;00:13:12;03:50:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308396;4;20432;18/04/2026 14:49:29;18/04/2026 16:31:11;1163168;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:35:00;00:38:00;00:27:00;00:14:24;01:54:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;3;20449;18/04/2026 14:56:20;18/04/2026 19:33:07;1163191;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:29:00;01:21:00;01:44:00;00:18:00;04:52:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;2;20596;18/04/2026 14:57:15;;0;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;10;20705;18/04/2026 14:59:16;18/04/2026 16:23:29;1163166;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:26:00;00:35:00;00:21:00;00:09:36;01:31:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;200;;18/04/2026 15:00:35;;;;;-;-;-;-;-;N;;PÁTIO ;;N;;;;;;;;;;
308365;2;20596;18/04/2026 15:01:19;18/04/2026 18:02:39;1163179;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:59:00;01:04:00;00:58:00;00:31:12;03:32:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;4;20432;18/04/2026 15:03:43;18/04/2026 17:26:32;1163174;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:23:00;01:26:00;00:32:00;01:10:48;03:31:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308361;1;20640;18/04/2026 15:03:56;18/04/2026 18:49:17;1163186;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:15:00;00:59:00;01:31:00;00:20:24;04:05:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308372;4;20432;18/04/2026 15:41:22;18/04/2026 17:40:00;1163176;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:15:00;01:15:00;00:26:00;00:12:36;02:08:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308378;2;20596;18/04/2026 15:41:55;18/04/2026 18:58:43;1163188;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:01:12;00:01:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308368;4;20432;18/04/2026 15:53:26;18/04/2026 18:57:14;1163180;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:13:00;01:30:00;00:27:00;-;02:10:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308366;4;20432;18/04/2026 16:06:28;18/04/2026 19:20:09;1163189;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:14:00;02:05:00;00:53:00;00:23:24;03:35:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308370;10;20705;18/04/2026 16:07:29;18/04/2026 19:25:14;1163190;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:01:48;01:01:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308403;1;20640;18/04/2026 16:12:50;18/04/2026 19:33:05;1163192;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:18:00;00:19:00;01:41:00;00:16:12;03:34:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;3;20449;18/04/2026 16:16:56;18/04/2026 20:57:00;1163198;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:25:12;00:25:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308401;27;30493;18/04/2026 16:31:09;18/04/2026 21:24:12;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:19:00;00:13:00;02:19:00;00:34:48;05:25:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;2;20596;18/04/2026 16:38:44;18/04/2026 20:47:52;1163197;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:18:00;01:18:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;18/04/2026 16:39:40;18/04/2026 19:53:07;1163213;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:33:00;00:33:00;S;N;VIAGEM ;50;S;;;;;;;;;;
308399;27;30493;18/04/2026 16:46:13;18/04/2026 21:29:42;1163548;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:05:00;00:26:00;02:10:00;00:25:48;05:06:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308406;3;20449;18/04/2026 16:50:49;18/04/2026 21:19:34;1163203;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:40:00;00:49:00;01:58:00;01:01:12;05:28:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;10;20705;18/04/2026 16:51:45;18/04/2026 22:57:47;1163216;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:29:24;00:29:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308396;2;20596;18/04/2026 16:57:40;18/04/2026 20:24:32;1163196;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:46:00;01:04:00;01:36:00;00:21:00;03:47:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308379;1;20640;18/04/2026 17:07:30;18/04/2026 20:23:43;1163195;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:45:00;00:40:00;01:50:00;01:09:36;04:24:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308384;2;20596;18/04/2026 17:11:52;18/04/2026 21:02:38;1163202;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:57:00;01:28:00;01:22:00;00:26:24;04:13:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;3;20449;18/04/2026 17:35:55;18/04/2026 21:55:48;1163208;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:48;00:22:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;1;20640;18/04/2026 17:36:13;18/04/2026 22:02:53;1163210;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:28:48;02:28:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308402;27;30493;18/04/2026 17:41:57;18/04/2026 22:19:45;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:00:00;00:46:00;01:50:00;09:15:00;13:51:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;1;20640;18/04/2026 17:51:52;18/04/2026 20:57:07;1163199;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:21:36;01:21:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308397;1;20640;18/04/2026 18:06:37;18/04/2026 21:00:42;1163201;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:46:00;00:36:00;01:29:00;00:14:24;03:05:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308400;27;30493;18/04/2026 18:07:43;18/04/2026 18:37:39;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:33:36;00:33:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;2;20596;18/04/2026 18:08:02;18/04/2026 21:48:35;1163207;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:05:00;01:20:00;01:14:00;00:20:24;03:59:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;18/04/2026 18:44:53;18/04/2026 20:15:32;1163194;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:26:24;00:26:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308375;3;20449;18/04/2026 18:47:44;18/04/2026 22:23:17;1163212;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:22:00;00:36:00;01:35:00;01:01:12;04:34:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308398;1;20640;18/04/2026 18:49:37;18/04/2026 23:14:56;1163219;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:00:00;01:00:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308368;2;20596;18/04/2026 18:57:22;18/04/2026 18:58:34;0;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;N;;;;;;;;;;
308368;27;30493;18/04/2026 18:58:39;19/04/2026 01:34:58;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:48;00:22:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;1;20640;18/04/2026 19:00:18;18/04/2026 22:36:46;1163214;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:23:00;00:42:00;01:28:00;01:07:48;04:40:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308378;2;20596;18/04/2026 19:01:38;18/04/2026 23:42:58;1163222;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:33:00;01:33:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308382;3;20449;18/04/2026 19:01:56;18/04/2026 23:17:54;1163220;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:13:48;01:13:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308365;1;20640;18/04/2026 19:19:32;18/04/2026 19:40:41;1163317;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;2;20596;18/04/2026 19:23:30;18/04/2026 22:47:47;1163450;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:46:00;01:16:00;01:18:00;01:26:24;04:46:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308361;3;20449;18/04/2026 19:23:43;18/04/2026 23:52:25;1163224;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:17:00;01:45:00;01:25:00;00:17:24;04:44:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308362;1;20640;18/04/2026 19:33:49;18/04/2026 23:05:02;1163217;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:05:00;01:09:00;01:15:00;00:18:00;03:47:00;N;N;VIAGEM ;50;N;;;;;;;;;;
308371;4;20432;18/04/2026 19:34:22;18/04/2026 20:59:13;1163200;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:05:00;00:38:00;00:40:00;00:25:12;01:48:12;N;N;VIAGEM ;50;N;;;;;;;;;;
308365;3;20449;18/04/2026 19:41:30;19/04/2026 00:35:18;1163228;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:27:36;00:27:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;27;30493;18/04/2026 19:42:27;18/04/2026 23:45:59;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:12;00:22:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;4;20432;18/04/2026 19:58:47;18/04/2026 21:25:13;1163205;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:26:00;00:21:00;00:40:00;02:25:48;03:52:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308376;1;20640;18/04/2026 20:02:55;18/04/2026 23:43:30;1163221;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:07:12;00:07:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308403;27;30493;18/04/2026 20:04:32;19/04/2026 02:45:05;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:27:36;00:27:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;18/04/2026 20:28:37;18/04/2026 21:56:00;1163209;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:10:00;00:35:00;00:41:00;00:22:12;01:48:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;18/04/2026 20:48:01;18/04/2026 22:33:38;1163235;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:48;00:22:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308363;4;20432;18/04/2026 20:59:50;18/04/2026 23:10:41;1163218;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:17:00;01:14:00;00:38:00;00:21:36;02:30:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308396;2;20596;18/04/2026 21:01:34;18/04/2026 21:10:38;0;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;N;;;;;;;;;;
308396;1;20640;18/04/2026 21:10:43;19/04/2026 00:06:55;1163226;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:56:00;00:43:00;01:15:00;01:00:36;03:54:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308397;1;20640;18/04/2026 21:24:56;19/04/2026 01:03:34;1163229;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:11:00;01:03:00;01:21:00;01:04:48;04:39:48;N;N;VIAGEM ;50;N;;;;;;;;;;
308377;2;20596;18/04/2026 21:38:49;19/04/2026 01:06:58;1163231;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:53:00;01:13:00;01:20:00;01:03:36;04:29:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;4;20432;18/04/2026 21:41:29;19/04/2026 00:06:55;1163225;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:23:00;01:21:00;00:39:00;00:24:00;02:47:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308379;3;20449;18/04/2026 21:41:42;19/04/2026 02:22:49;1163473;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:10:00;00:15:00;02:15:00;00:19:12;04:59:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308384;1;20640;18/04/2026 22:17:33;19/04/2026 01:27:31;1163232;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:08:00;00:39:00;01:21:00;00:33:36;03:41:36;N;N;VIAGEM ;50;N;;;;;;;;;;
308364;2;20596;18/04/2026 22:18:07;19/04/2026 01:33:23;1163233;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:58:00;00:48:00;01:29:00;00:13:12;03:28:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;3;20449;18/04/2026 22:22:32;19/04/2026 02:30:40;1163241;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:51:00;00:18:00;01:58:00;00:32:24;04:39:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;10;20705;18/04/2026 22:23:02;19/04/2026 00:09:21;1163227;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:14:00;01:07:00;00:23:00;00:25:12;02:09:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308401;27;30493;18/04/2026 22:23:44;19/04/2026 04:01:56;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:14:24;00:14:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;18/04/2026 22:32:33;19/04/2026 01:07:38;1163230;14.66;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:25:00;01:25:00;00:40:00;00:20:24;02:50:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;1;20640;18/04/2026 22:33:44;19/04/2026 02:06:54;1163237;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:00:00;00:07:00;01:25:00;00:32:24;04:04:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;1;20640;18/04/2026 22:53:48;18/04/2026 22:59:57;0;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;-;-;N;N;VIAGEM ;50;S;;;;;;;;;;
308383;3;20449;18/04/2026 23:00:04;19/04/2026 02:30:42;1163243;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:13:00;00:33:00;01:44:00;00:34:48;04:04:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;18/04/2026 23:12:26;19/04/2026 01:48:02;1163259;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:18:36;00:18:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308375;2;20596;18/04/2026 23:29:24;19/04/2026 01:53:37;1163236;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:50:00;00:19:00;01:13:00;00:34:12;02:56:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308362;1;20640;18/04/2026 23:36:54;19/04/2026 02:31:37;1163242;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:17:00;00:14:00;01:22:00;00:18:36;03:11:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;10;20705;18/04/2026 23:47:20;19/04/2026 02:08:08;1163238;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:19:00;01:35:00;00:28:00;00:33:36;02:55:36;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;18/04/2026 23:47:28;19/04/2026 02:31:03;1163240;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:23:00;01:36:00;00:38:00;00:19:12;02:56:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308367;1;20640;18/04/2026 23:50:44;19/04/2026 03:11:58;1163246;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:40:00;00:08:00;01:31:00;00:23:24;03:42:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;2;20596;19/04/2026 00:22:37;19/04/2026 02:49:27;1163245;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:17:00;00:04:00;01:03:00;00:17:24;02:41:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308398;3;20449;19/04/2026 00:29:31;19/04/2026 03:34:55;1163250;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:15:00;00:05:00;01:44:00;00:30:00;03:34:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308404;1;20640;19/04/2026 00:32:16;19/04/2026 06:07:20;1163266;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:22:48;00:22:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308366;1;20640;19/04/2026 00:43:47;19/04/2026 04:48:43;1163256;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:13:00;01:17:00;01:35:00;00:22:48;04:27:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308371;4;20432;19/04/2026 00:47:41;19/04/2026 03:11:25;1163247;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:23:00;01:20:00;00:39:00;00:16:48;02:38:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308374;3;20449;19/04/2026 00:50:32;19/04/2026 04:03:08;1163252;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:27:00;00:08:00;01:38:00;00:22:12;03:35:12;S;N;VIAGEM ;50;S;;;;;;;;;;
308382;2;20596;19/04/2026 00:51:21;19/04/2026 03:19:08;1163249;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:41:00;00:32:00;01:13:00;00:23:24;02:49:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308396;3;20449;19/04/2026 01:07:40;19/04/2026 04:51:38;1163257;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:30:00;00:14:00;01:57:00;00:25:12;04:06:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308399;27;30493;19/04/2026 01:27:42;19/04/2026 07:44:06;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:17:24;00:17:24;N;N;VIAGEM ;50;N;;;;;;;;;;
308378;3;20449;19/04/2026 01:38:03;19/04/2026 05:13:17;1163260;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:46:00;00:09:00;01:40:00;00:19:48;03:54:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308381;1;20640;19/04/2026 01:39:36;19/04/2026 05:23:28;1163261;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;02:19:12;02:19:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308370;4;20432;19/04/2026 01:41:47;19/04/2026 04:09:17;1163253;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:27:00;01:19:00;00:41:00;00:26:24;02:53:24;S;N;VIAGEM ;50;S;;;;;;;;;;
308365;2;20596;19/04/2026 01:51:14;19/04/2026 04:51:57;1163255;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:06:00;00:09:00;01:40:00;00:28:12;03:23:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308364;3;20449;19/04/2026 01:56:32;19/04/2026 05:55:08;1163619;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:33:00;00:17:00;02:06:00;00:28:12;04:24:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308397;2;20596;19/04/2026 02:11:57;19/04/2026 04:55:23;1163258;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:54:00;00:23:00;01:25:00;00:18:00;03:00:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308368;1;20640;19/04/2026 02:12:33;19/04/2026 06:22:20;1163271;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;01:12:00;01:12:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308377;3;20449;19/04/2026 02:12:48;19/04/2026 06:01:31;1163265;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:31:00;00:17:00;01:58:00;01:00:00;04:46:00;N;N;VIAGEM ;50;S;;;;;;;;;;
308369;4;20432;19/04/2026 02:19:27;19/04/2026 05:09:34;1163293;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);00:23:00;01:46:00;00:39:00;00:31:48;03:19:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308384;2;20596;19/04/2026 02:23:39;19/04/2026 05:27:23;1163262;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:09:00;00:32:00;01:20:00;00:22:48;03:23:48;S;N;VIAGEM ;50;S;;;;;;;;;;
308375;3;20449;19/04/2026 02:51:27;19/04/2026 06:21:30;1163267;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:30:00;00:07:00;01:53:00;01:02:24;04:32:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308379;1;20640;19/04/2026 02:58:56;19/04/2026 07:55:33;1163280;36.46;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);02:37:00;00:34:00;01:43:00;00:25:48;05:19:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308373;2;20596;19/04/2026 03:00:47;19/04/2026 06:31:28;1163268;32.19;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:53:00;01:05:00;01:30:00;00:25:48;03:53:48;N;N;VIAGEM ;50;S;;;;;;;;;;
308363;4;20432;19/04/2026 03:03:34;19/04/2026 08:47:11;1163284;14.66;19-CAVALO MECÂNICO  (TERCEIRO 3 CARRETAS);-;-;-;00:20:24;00:20:24;N;N;VIAGEM ;50;S;;;;;;;;;;
308395;10;20705;19/04/2026 03:03:51;19/04/2026 04:35:25;1163254;10.87;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);00:06:00;00:54:00;00:29:00;00:19:12;01:48:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308400;27;30493;19/04/2026 03:18:55;19/04/2026 11:02:53;0;49.49;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);-;-;-;00:13:12;00:13:12;N;N;VIAGEM ;50;S;;;;;;;;;;
308406;3;20449;19/04/2026 03:25:38;19/04/2026 07:44:46;1163278;43.08;11-CAVALO MECÂNICO (TERCEIRO 2 CARRETAS);01:55:00;00:17:00;02:04:00;00:12:00;04:28:00;N;N;VIAGEM ;50;S;;;;;;;;;;
