CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;DE_AMBIENTE_PROD;CD_SAFRA;FORNEC;TIPO_PROP;DE_VARIED;DE_MATURAC;NO_CORTE;POND_CORTE;IDADE;POND_IDADE;AREA_CTT;TON_CANA;KG_ACUCAR;QT_CANA_ACUCAR;DT_PLANTIO;MES_PLANTIO;DT_CTT
10003;Estância Pitanga;1;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;2;16,16;13,68;232.836,81;8,08;558,01;82.457,15;558,01;16/04/2019;4;30/06/2021
10003;Estância Pitanga;1;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;3;24,42;11,16;92.047,72;8,14;270,33;33.557,98;270,33;16/04/2019;4;25/05/2022
10003;Estância Pitanga;2;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;1;9,35;12,73;268.870,23;9,35;692,63;88.097,78;692,63;16/04/2019;4;11/05/2020
10003;Estância Pitanga;2;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;2;18,7;13,68;278.872,76;9,35;668,34;98.760,37;668,34;16/04/2019;4;30/06/2021
10003;Estância Pitanga;2;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;3;28,05;11,16;105.931,56;9,35;311,11;38.619,63;311,11;16/04/2019;4;25/05/2022
10003;Estância Pitanga;3;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;1;1,14;12,73;32.795,15;1,14;84,48;10.745,64;84,48;16/04/2019;4;11/05/2020
10003;Estância Pitanga;3;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;2;2,22;13,68;32.967,22;1,11;79,01;11.675,05;79,01;16/04/2019;4;30/06/2021
10003;Estância Pitanga;3;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;3;3,42;11,16;12.769,39;1,14;37,5;4.655,36;37,5;16/04/2019;4;25/05/2022
10003;Estância Pitanga;4;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;1;2,72;12,73;85.402,53;2,72;220;27.982,92;220;16/04/2019;4;11/05/2020
10003;Estância Pitanga;4;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;2;5,44;13,68;81.306,86;2,72;194,86;28.794,13;194,86;16/04/2019;4;30/06/2021
10003;Estância Pitanga;4;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;CTC9001;3-Precoce/Média;3;8,16;11,16;39.803,29;2,72;116,9;14.511,15;116,9;16/04/2019;4;25/05/2022
10003;Estância Pitanga;5;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;1;14,92;12,83;473.052,56;14,92;1.209,28;153.811,29;1.209,28;13/04/2019;4;11/05/2020
10003;Estância Pitanga;5;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;2;29,66;13,68;468.005,72;14,83;1.121,61;165.740,19;1.121,61;13/04/2019;4;30/06/2021
10003;Estância Pitanga;5;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;3;44,76;11,16;337.925,99;14,92;992,44;123.198,20;992,44;13/04/2019;4;25/05/2022
10003;Estância Pitanga;6;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;1;6,04;12,86;203.036,39;6,04;517,7;65.848,21;517,7;12/04/2019;4;11/05/2020
10003;Estância Pitanga;6;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;3;18,12;13;79.533,69;6,04;200,59;24.900,48;200,59;12/04/2019;4;25/05/2022
10003;Estância Pitanga;7;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;1;18,78;12,86;631.450,47;18,78;1.610,08;204.790,29;1.610,08;12/04/2019;4;11/05/2020
10003;Estância Pitanga;7;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;2;28,18;13,68;444.739,48;14,09;1.065,85;157.500,65;1.065,85;12/04/2019;4;30/06/2021
10003;Estância Pitanga;7;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;3;56,34;11,16;370.441,24;18,78;1.087,94;135.052,33;1.087,94;12/04/2019;4;25/05/2022
10003;Estância Pitanga;8;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;1;8,4;12,83;266.415,06;8,4;681,04;86.623,88;681,04;13/04/2019;4;11/05/2020
10003;Estância Pitanga;8;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;3;25,2;13;150.156,87;8,4;378,71;47.011,24;378,71;13/04/2019;4;25/05/2022
10003;Estância Pitanga;9;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;1;6,64;12,89;212.070,12;6,64;539,36;68.603,05;539,36;11/04/2019;4;11/05/2020
10003;Estância Pitanga;9;Ambiente D;22223;UMOE BIOENERGY S.A.;1-Próprio;RB975033;3-Precoce/Média;3;19,92;13;118.860,02;6,64;299,77;37.212,79;299,77;11/04/2019;4;25/05/2022
10004;Fazenda Laranjeiras1;1;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;16,83;13,24;74.249,85;5,61;183,82;19.874,46;183,82;04/03/2015;3;08/07/2019
10004;Fazenda Laranjeiras1;1;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;22,44;14,79;79.735,58;5,61;176,78;22.704,42;176,78;04/03/2015;3;03/08/2020
10004;Fazenda Laranjeiras1;2;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;44,67;13,24;196.868,11;14,89;487,39;52.695,64;487,39;06/03/2015;3;08/07/2019
10004;Fazenda Laranjeiras1;2;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;59,52;14,79;212.292,32;14,88;470,67;60.449,47;470,67;06/03/2015;3;03/08/2020
10004;Fazenda Laranjeiras1;3;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;28,59;13,24;126.046,28;9,53;312,06;33.738,78;312,06;06/03/2015;3;08/07/2019
10004;Fazenda Laranjeiras1;3;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;38,12;14,79;135.715,43;9,53;300,89;38.644,47;300,89;06/03/2015;3;03/08/2020
10004;Fazenda Laranjeiras1;4;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;20,46;13,24;90.105,03;6,82;223,08;24.118,40;223,08;06/03/2015;3;09/07/2019
10004;Fazenda Laranjeiras1;4;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;27,28;14,79;97.162,22;6,82;215,42;27.666,59;215,42;06/03/2015;3;03/08/2020
10004;Fazenda Laranjeiras1;5;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;7;11,55;13,24;21.965,70;1,65;54,38;5.879,50;54,38;06/03/2015;3;08/07/2019
10004;Fazenda Laranjeiras1;5;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB867515;5-Média/Tardia;8;13,2;14,79;23.801,73;1,65;52,77;6.777,45;52,77;06/03/2015;3;03/08/2020
10004;Fazenda Laranjeiras1;6;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;9,7;12,13;110.137,47;4,85;297,76;43.376,39;297,76;10/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;6;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;53,1;12,33;235.402,23;17,7;626,19;84.106,52;626,19;10/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;6;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;70,8;11,14;61.481,99;17,7;180,99;24.963,57;180,99;10/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;7;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;10,3;12,13;116.843,91;5,15;315,89;46.017,65;315,89;10/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;7;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;24,06;12,32;162.909,91;8,02;433,59;57.781,52;433,59;10/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;7;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;32,08;11,14;27.782,63;8,02;81,79;11.280,57;81,79;10/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;8;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;17,04;12,13;202.230,70;8,52;546,74;79.646,23;546,74;10/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;8;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;25,56;12,35;100.036,61;8,52;265,48;35.335,44;265,48;10/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;8;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;34,08;11,1;29.433,59;8,52;86,9;11.986,26;86,9;10/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;9;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;8,94;12,13;106.011,00;4,47;286,6;41.751,22;286,6;10/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;9;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;13,41;12,35;35.955,40;4,47;95,49;12.962,44;95,49;10/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;9;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;17,88;11,1;15.579,77;4,47;46;6.344,56;46;10/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;10;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;6,24;12,13;74.021,98;3,12;200,12;29.152,70;200,12;11/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;10;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;9,36;12,34;23.255,26;3,12;61,78;8.416,49;61,78;11/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;10;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;12,48;11,1;10.729,39;3,12;31,68;4.369,30;31,68;11/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;11;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;4,58;12,13;54.417,92;2,29;147,12;21.431,86;147,12;11/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;11;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;6,87;12,35;19.280,17;2,29;51,2;6.939,70;51,2;11/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;11;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;9,16;11,1;7.958,55;2,29;23,5;3.240,93;23,5;11/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;12;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;17,6;12,13;208.936,40;8,8;564,86;82.287,18;564,86;11/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;12;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;26,37;12,35;103.905,54;8,79;275,76;36.730,41;275,76;11/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;12;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;35,16;11,1;30.472,35;8,79;89,97;12.409,24;89,97;11/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;13;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;9,92;12,13;102.514,08;4,96;277,15;40.374,01;277,15;09/07/2017;7;19/09/2019
10004;Fazenda Laranjeiras1;13;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;14,88;12,35;45.115,98;4,96;119,79;16.164,18;119,79;09/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;13;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;19,84;11,1;17.310,49;4,96;51,11;7.049,36;51,11;09/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;14;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;48,45;14,03;254.713,51;16,15;595,26;79.868,96;595,26;11/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;14;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;64,6;11,14;56.270,13;16,15;165,65;22.847,44;165,65;11/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;15;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;10,26;12,19;100.266,79;5,13;269,77;34.735,03;246,77;11/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;15;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;43,05;12,32;210.313,07;14,35;559,53;74.964,41;559,53;11/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;15;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;57,4;11,14;50.015,39;14,35;147,24;20.307,80;147,24;11/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;16;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;9,04;12,19;88.342,34;4,52;237,69;30.603,38;217,42;12/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;16;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;62,67;12,33;259.356,94;20,89;689,83;92.807,12;689,83;12/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;16;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;83,56;11,14;72.595,99;20,89;213,71;29.476,18;213,71;12/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;17;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;4,44;12,19;43.380,80;2,22;116,72;15.027,92;106,77;07/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;17;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;24,66;12,59;161.853,10;8,22;421,64;57.712,68;421,64;07/07/2017;7;07/10/2020
10004;Fazenda Laranjeiras1;17;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;32,88;10,88;27.808,29;8,22;83,84;11.563,31;83,84;07/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;18;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;17,1;12,19;167.124,43;8,55;449,65;57.895,22;411,32;12/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;18;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;25,83;12,59;170.319,65;8,61;443,61;60.728,00;443,61;12/07/2017;7;07/10/2020
10004;Fazenda Laranjeiras1;18;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;34,44;10,88;29.164,91;8,61;87,93;12.127,46;87,93;12/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;19;Ambiente D;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;3,78;12,19;36.930,00;1,89;99,36;12.793,27;90,89;12/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;19;Ambiente D;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;5,16;12,36;6.205,80;1,72;16,46;2.300,90;16,46;12/07/2017;7;28/09/2020
10004;Fazenda Laranjeiras1;19;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;6,88;11,1;5.879,33;1,72;17,36;2.394,26;17,36;12/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;20;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;19,46;12,19;190.192,82;9,73;511,72;65.886,63;468,09;12/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;20;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;17,61;12,56;89.293,84;5,87;233,14;31.871,01;233,14;12/07/2017;7;05/10/2020
10004;Fazenda Laranjeiras1;20;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;23,48;10,91;20.066,25;5,87;60,32;8.318,93;60,32;12/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;21;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;20,54;12,19;200.749,14;10,27;540,12;69.543,99;494,07;14/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;21;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;42;12,6;314.800,15;14;819,28;112.167,91;819,28;14/07/2017;7;07/10/2020
10004;Fazenda Laranjeiras1;21;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;56;10,88;47.609,23;14;143,54;19.796,85;143,54;14/07/2017;7;04/09/2021
10004;Fazenda Laranjeiras1;22;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;9;12,19;87.953,20;4,5;236,64;30.468,68;216,47;06/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;22;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;32,34;12,59;226.684,37;10,78;590,21;80.794,47;590,21;06/07/2017;7;07/10/2020
10004;Fazenda Laranjeiras1;22;Ambiente D;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;43,12;11,1;23.774,70;10,78;70,24;4.565,90;36,67;06/07/2017;7;09/09/2021
10004;Fazenda Laranjeiras1;23;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;14,68;12,19;143.613,40;7,34;386,4;49.751,01;353,46;17/07/2017;7;23/09/2019
10004;Fazenda Laranjeiras1;23;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;22,02;12,58;132.442,65;7,34;345,24;47.237,87;345,24;17/07/2017;7;07/10/2020
10004;Fazenda Laranjeiras1;23;Ambiente C;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;29,36;11,1;16.070,93;7,34;47,48;3.086,28;24,78;17/07/2017;7;09/09/2021
10005;Fazenda Laranjeiras 2;1;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;1;15,85;12,23;703.853,57;15,85;1.886,29;236.905,27;1.886,29;25/07/2019;7;03/08/2020
10005;Fazenda Laranjeiras 2;1;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;31,7;13,03;462.619,24;15,85;1.164,11;173.070,62;1.164,11;25/07/2019;7;04/09/2021
10005;Fazenda Laranjeiras 2;1;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;47,55;13,95;497.366,94;15,85;1.168,95;169.944,67;1.168,95;25/07/2019;7;25/10/2022
10005;Fazenda Laranjeiras 2;1;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;63,4;12,67;354.477,89;15,85;917,08;138.804,05;917,08;25/07/2019;7;08/11/2023
10005;Fazenda Laranjeiras 2;1;Ambiente B;22425;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;79,25;10,64;199.991,85;15,85;616,55;94.771,42;616,55;25/07/2019;7;26/09/2024
10005;Fazenda Laranjeiras 2;1;Ambiente B;22526;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;6;95,1;13,55;268.379,39;15,85;649,24;92.246,09;649,24;25/07/2019;7;13/11/2025
10005;Fazenda Laranjeiras 2;2;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;1;16,17;12,23;717.964,33;16,17;1.924,10;241.654,71;1.924,10;25/07/2019;7;03/08/2020
10005;Fazenda Laranjeiras 2;2;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;32,34;13,03;503.043,62;16,17;1.265,84;188.193,79;1.265,84;25/07/2019;7;04/09/2021
10005;Fazenda Laranjeiras 2;2;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;48,51;13,95;507.617,67;16,17;1.193,04;173.447,24;1.193,04;25/07/2019;7;25/10/2022
10005;Fazenda Laranjeiras 2;2;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;64,68;12,67;361.526,99;16,17;935,32;141.564,28;935,32;25/07/2019;7;08/11/2023
10005;Fazenda Laranjeiras 2;2;Ambiente B;22425;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;80,85;10,64;204.023,47;16,17;628,98;96.681,90;628,98;25/07/2019;7;26/09/2024
10005;Fazenda Laranjeiras 2;2;Ambiente B;22526;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;6;97,02;13,55;339.542,88;16,17;821,4;116.706,07;821,4;25/07/2019;7;13/11/2025
10005;Fazenda Laranjeiras 2;3;Ambiente B;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;1;16,93;12,2;750.005,67;16,93;2.015,37;253.117,63;2.015,37;26/07/2019;7;03/08/2020
10005;Fazenda Laranjeiras 2;3;Ambiente B;22122;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;2;33,86;13,03;526.842,70;16,93;1.325,72;197.097,23;1.325,72;26/07/2019;7;04/09/2021
10005;Fazenda Laranjeiras 2;3;Ambiente B;22223;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;3;50,79;13,95;531.472,37;16,93;1.249,10;181.598,11;1.249,10;26/07/2019;7;25/10/2022
10005;Fazenda Laranjeiras 2;3;Ambiente B;22324;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;67,72;12,67;363.113,29;16,93;939,43;142.185,41;939,43;26/07/2019;7;08/11/2023
10005;Fazenda Laranjeiras 2;3;Ambiente B;22425;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;84,65;10,64;213.638,79;16,93;658,63;101.238,39;658,63;26/07/2019;7;26/09/2024
10005;Fazenda Laranjeiras 2;3;Ambiente B;22526;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;6;101,58;13,55;355.853,74;16,93;860,85;122.312,35;860,85;26/07/2019;7;13/11/2025
10006;Fazenda Laranjeiras 3;1;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;18,24;10,45;72.230,36;4,56;226,58;27.317,35;218,81;16/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;1;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;22,8;13,4;100.319,74;4,56;245,51;31.752,26;239,68;16/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;2;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;7,76;10,45;38.818,72;1,94;121,77;14.681,21;117,59;16/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;2;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;9,7;13,4;42.305,97;1,94;103,54;13.390,34;101,08;16/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;3;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;15,8;10,45;79.329,26;3,95;248,85;30.002,06;240,31;16/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;3;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;19,75;13,4;86.735,09;3,95;212,27;27.450,34;207,23;16/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;4;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;4,92;10,45;24.617,77;1,23;77,23;9.310,31;74,57;19/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;4;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;6,15;13,4;27.150,98;1,23;66,45;8.592,94;64,87;19/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;5;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;3,28;10,45;16.266,69;0,82;51,03;6.151,87;49,28;19/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;5;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;4,1;13,4;17.741,54;0,82;43,42;5.615,34;42,39;19/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;6;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;3,48;10,45;17.517,90;0,87;54,95;6.625,17;53,07;19/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;6;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;4,35;13,4;19.308,13;0,87;47,25;6.111,16;46,13;19/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;7;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;5,92;10,45;29.628,66;1,48;92,94;11.205,33;89,75;19/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;7;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;7,4;13,4;32.379,53;1,48;79,24;10.247,69;77,36;19/05/2015;5;15/08/2020
10006;Fazenda Laranjeiras 3;8;Ambiente C;21920;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;4;7,04;10,45;35.058,44;1,76;109,98;13.258,97;106,2;18/05/2015;5;01/07/2019
10006;Fazenda Laranjeiras 3;8;Ambiente C;22021;UMOE BIOENERGY S.A.;1-Próprio;RB92579;6-Tardia;5;8,8;13,4;36.558,84;1,76;89,47;11.571,30;87,35;18/05/2015;5;15/08/2020
