CD_SAFRA;FAZENDA;AMBIENTE;VARIEDADE;CORTE;AREA_HA;TON_CANA;KG_ACUCAR;TCH;ATR;TAH_LINHA
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;2,23;83,27;11.151,63;37,34;133,92;5,00
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;0,42;19,71;2.787,96;46,93;141,44;6,64
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;0,45;18,79;2.556,98;41,75;136,10;5,68
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;0,45;15,63;2.093,14;34,73;133,92;4,65
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;0,96;45,27;6.403,02;47,16;141,44;6,67
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;1,17;48,82;6.644,37;41,73;136,09;5,68
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;1,17;41,12;5.506,71;35,15;133,92;4,71
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;1,57;73,19;10.351,76;46,62;141,44;6,59
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;1,82;76,62;10.427,34;42,10;136,09;5,73
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;1,82;64,65;8.658,34;35,52;133,92;4,76
22122;Fazenda Sao Jorge;Ambiente D;RB966928;2;2,49;116,20;16.435,95;46,67;141,44;6,60
22223;Fazenda Sao Jorge;Ambiente D;RB966928;3;2,61;109,98;14.965,71;42,14;136,07;5,73
22324;Fazenda Sao Jorge;Ambiente D;RB966928;4;2,61;92,10;12.334,40;35,29;133,92;4,73
22122;Fazenda Sao Jorge;Ambiente D;RB966928;2;4,34;209,35;29.611,09;48,24;141,44;6,82
22223;Fazenda Sao Jorge;Ambiente D;RB966928;3;4,69;197,84;26.928,42;42,18;136,11;5,74
22324;Fazenda Sao Jorge;Ambiente D;RB966928;4;4,69;165,65;22.183,15;35,32;133,92;4,73
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;8,15;394,24;55.762,65;48,37;141,44;6,84
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;8,35;352,43;47.956,47;42,21;136,07;5,74
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;8,35;295,07;39.515,24;35,34;133,92;4,73
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;2,02;97,76;13.828,17;48,40;141,44;6,85
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;2,22;93,30;12.696,26;42,03;136,07;5,72
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;2,22;78,38;10.496,11;35,30;133,92;4,73
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;2,94;142,18;20.109,92;48,36;141,44;6,84
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;3,12;132,23;17.996,21;42,38;136,10;5,77
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;3,12;109,76;14.698,32;35,18;133,92;4,71
22122;Fazenda Sao Jorge;Ambiente D;RB966928;2;1,26;61,33;8.674,17;48,67;141,44;6,88
22223;Fazenda Sao Jorge;Ambiente D;RB966928;3;1,44;61,05;8.309,43;42,40;136,11;5,77
22324;Fazenda Sao Jorge;Ambiente D;RB966928;4;1,44;50,93;6.820,05;35,37;133,92;4,74
22122;Fazenda Sao Jorge;Ambiente D;RB975201;2;3,69;178,63;25.265,62;48,41;141,44;6,85
22223;Fazenda Sao Jorge;Ambiente D;RB975201;3;3,93;165,61;22.538,59;42,14;136,10;5,74
22324;Fazenda Sao Jorge;Ambiente D;RB975201;4;3,93;138,19;18.506,55;35,16;133,92;4,71
22122;Fazenda Sao Jorge;Ambiente D;RB975201;2;2,23;107,70;15.232,98;48,29;141,44;6,83
22223;Fazenda Sao Jorge;Ambiente D;RB975201;3;2,46;95,54;12.999,85;38,84;136,07;5,28
22324;Fazenda Sao Jorge;Ambiente D;RB975201;4;2,46;87,20;11.678,07;35,45;133,92;4,75
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;2,87;138,35;19.568,81;48,21;141,45;6,82
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;3,05;118,88;16.176,63;38,98;136,07;5,30
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;3,05;107,79;14.435,31;35,34;133,92;4,73
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;3,92;189,87;26.856,57;48,44;141,44;6,85
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;3,99;155,58;21.174,20;38,99;136,10;5,31
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;3,99;441,16;59.702,43;110,57;135,33;14,96
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;2,84;137,01;19.379,70;48,24;141,44;6,82
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;2,88;112,20;15.267,79;38,96;136,07;5,30
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;2,88;107,68;14.348,02;37,39;133,25;4,98
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;5,28;59,36;5.912,74;11,24;99,61;1,12
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;5,33;143,55;18.587,95;26,93;129,49;3,49
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;5,33;762,86;103.657,36;143,13;135,88;19,45
22122;Fazenda Sao Jorge;Ambiente D;RB975201;2;6,72;324,27;45.866,58;48,25;141,44;6,83
22223;Fazenda Sao Jorge;Ambiente D;RB975201;3;6,89;230,11;31.311,47;33,40;136,07;4,54
22324;Fazenda Sao Jorge;Ambiente D;RB975201;4;6,89;191,27;25.614,11;27,76;133,92;3,72
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;9,82;551,84;70.191,46;56,20;127,20;7,15
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;9,82;264,90;34.303,70;26,98;129,50;3,49
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;9,82;869,09;117.715,92;88,50;135,45;11,99
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;4,63;259,78;33.042,70;56,11;127,19;7,14
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;4,63;124,66;16.140,34;26,92;129,48;3,49
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;4,63;138,99;18.520,44;30,02;133,25;4,00
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;9,28;522,28;66.431,12;56,28;127,19;7,16
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;9,28;249,72;32.343,09;26,91;129,52;3,49
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;9,28;1.012,55;137.363,30;109,11;135,66;14,80
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;2,02;22,77;2.268,43;11,27;99,61;1,12
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;2,12;57,40;7.435,12;27,07;129,54;3,51
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;2,12;63,84;8.506,88;30,11;133,25;4,01
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;4,86;234,90;33.225,26;48,33;141,44;6,84
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;5,00;166,71;22.684,79;33,34;136,07;4,54
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;5,00;187,83;25.028,92;37,57;133,25;5,01
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;6,07;293,54;41.519,71;48,36;141,44;6,84
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;6,38;212,30;28.888,69;33,28;136,07;4,53
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;6,38;239,17;31.870,53;37,49;133,25;5,00
22122;Fazenda Sao Jorge;Ambiente D;RB975033;2;2,76;133,24;18.845,88;48,28;141,44;6,83
22223;Fazenda Sao Jorge;Ambiente D;RB975033;3;2,99;116,66;15.877,46;39,02;136,10;5,31
22324;Fazenda Sao Jorge;Ambiente D;RB975033;4;2,99;112,69;15.015,62;37,69;133,25;5,02
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;2,16;24,21;2.411,29;11,21;99,61;1,12
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;2,16;68,18;8.830,78;31,56;129,53;4,09
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;2,16;81,37;10.843,20;37,67;133,25;5,02
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;2,91;32,82;3.268,79;11,28;99,61;1,12
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;2,91;91,45;11.842,45;31,43;129,50;4,07
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;2,91;108,93;14.514,59;37,43;133,25;4,99
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;0,80;9,14;910,81;11,43;99,61;1,14
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;0,80;24,87;3.216,16;31,09;129,33;4,02
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;0,80;30,02;4.000,25;37,53;133,25;5,00
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;1,92;21,54;2.145,14;11,22;99,61;1,12
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;1,92;60,03;7.773,84;31,27;129,50;4,05
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;1,92;72,60;9.674,70;37,81;133,25;5,04
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;7,23;406,71;51.731,07;56,25;127,19;7,16
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;7,35;309,96;40.143,08;42,17;129,51;5,46
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;7,35;349,40;46.558,47;47,54;133,25;6,33
22122;Fazenda Sao Jorge;Ambiente E;RB975033;2;1,85;104,03;13.232,65;56,23;127,20;7,15
22223;Fazenda Sao Jorge;Ambiente E;RB975033;3;1,85;78,06;10.110,75;42,19;129,53;5,47
22324;Fazenda Sao Jorge;Ambiente E;RB975033;4;1,85;88,22;11.755,17;47,68;133,25;6,35
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;2,01;109,09;15.429,54;54,27;141,44;7,68
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;2,01;84,21;10.902,74;41,90;129,47;5,42
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;2,01;76,10;9.887,66;37,86;129,93;4,92
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;4,66;254,37;35.978,77;54,59;141,44;7,72
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;4,66;226,21;29.291,42;48,54;129,49;6,29
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;4,66;205,38;26.684,12;44,07;129,93;5,73
22122;Fazenda Sao Jorge;Ambiente D;RB975201;2;10,02;546,05;77.234,91;54,50;141,44;7,71
22223;Fazenda Sao Jorge;Ambiente D;RB975201;3;10,02;504,02;65.274,14;50,30;129,51;6,51
22324;Fazenda Sao Jorge;Ambiente D;RB975201;4;10,02;471,96;61.320,35;47,10;129,93;6,12
22122;Fazenda Sao Jorge;Ambiente D;RB975201;2;2,45;133,24;18.845,88;54,38;141,44;7,69
22223;Fazenda Sao Jorge;Ambiente D;RB975201;3;2,45;122,89;15.912,42;50,16;129,49;6,49
22324;Fazenda Sao Jorge;Ambiente D;RB975201;4;2,45;115,19;14.966,29;47,02;129,93;6,11
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;0,40;26,87;3.576,64;67,17;133,12;8,94
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;0,40;19,60;2.537,81;48,99;129,50;6,34
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;0,40;17,98;2.335,59;44,94;129,93;5,84
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;0,53;35,22;4.688,81;66,46;133,12;8,85
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;0,53;26,85;3.479,69;50,67;129,58;6,57
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;0,53;22,99;2.986,40;43,37;129,93;5,63
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;1,62;107,64;14.328,30;66,44;133,12;8,84
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;1,62;81,57;10.562,98;50,35;129,49;6,52
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;1,62;71,09;9.236,98;43,88;129,93;5,70
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;2,15;142,92;19.024,84;66,47;133,12;8,85
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;2,15;107,75;13.956,12;50,11;129,53;6,49
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;2,15;95,14;12.361,88;44,25;129,93;5,75
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;1,78;117,84;15.687,17;66,20;133,12;8,81
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;1,78;76,31;9.885,41;42,87;129,55;5,55
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;1,78;68,09;8.846,42;38,25;129,93;4,97
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;1,26;83,50;11.115,25;66,27;133,12;8,82
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;1,26;53,66;6.945,34;42,58;129,44;5,51
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;1,26;48,04;6.242,13;38,13;129,93;4,95
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;1,61;106,70;14.204,22;66,28;133,12;8,82
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;1,61;83,32;10.788,07;51,75;129,47;6,70
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;1,61;70,68;8.686,24;43,90;122,89;5,40
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;4,69;311,87;41.515,15;66,50;133,12;8,85
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;4,69;244,22;31.625,40;52,07;129,50;6,74
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;4,69;205,13;25.208,51;43,74;122,89;5,37
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;0,90;60,28;8.024,91;66,98;133,12;8,92
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;0,90;46,64;6.041,91;51,82;129,56;6,71
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;0,90;206,77;27.694,62;229,74;133,94;30,77
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;2,22;147,55;19.641,04;66,46;133,12;8,85
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;2,22;115,89;15.011,43;52,20;129,54;6,76
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;2,22;293,81;38.792,43;132,35;132,03;17,47
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;4,04;269,17;35.830,86;66,63;133,12;8,87
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;4,04;210,17;27.219,90;52,02;129,51;6,74
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;4,04;177,24;21.781,23;43,87;122,89;5,39
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;1,08;64,93;8.643,48;60,12;133,12;8,00
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;1,08;56,52;7.322,00;52,33;129,55;6,78
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;1,08;47,78;5.871,49;44,24;122,89;5,44
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;1,84;110,42;14.698,23;60,01;133,12;7,99
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;1,84;95,84;12.407,02;52,09;129,46;6,74
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;1,84;80,65;9.910,77;43,83;122,89;5,39
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;8,88;534,67;71.174,79;60,21;133,12;8,02
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;8,88;462,70;59.923,76;52,11;129,51;6,75
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;8,88;389,37;47.849,39;43,85;122,89;5,39
22122;Fazenda Sao Jorge;Ambiente E;RB975201;2;2,15;128,99;17.170,23;59,99;133,12;7,99
22223;Fazenda Sao Jorge;Ambiente E;RB975201;3;2,15;112,13;14.519,93;52,15;129,49;6,75
22324;Fazenda Sao Jorge;Ambiente E;RB975201;4;2,15;94,59;11.624,41;44,00;122,89;5,41
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;2,23;148,48;19.765,10;66,58;133,12;8,86
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;2,23;115,89;15.011,43;51,97;129,54;6,73
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;2,23;97,58;11.991,58;43,76;122,89;5,38
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;5,53;368,51;49.054,70;66,64;133,12;8,87
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;5,57;289,94;37.543,25;52,05;129,49;6,74
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;5,57;244,21;30.010,87;43,84;122,89;5,39
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;14,98;998,95;132.977,99;66,69;133,12;8,88
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;14,98;783,07;101.409,19;52,27;129,50;6,77
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;14,98;660,37;85.799,98;44,08;129,93;5,73
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;6,82;376,78;53.293,12;55,25;141,44;7,81
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;6,82;440,29;59.911,54;64,56;136,07;8,78
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;6,82;300,59;39.054,96;44,07;129,93;5,73
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;4,16;229,73;32.493,34;55,22;141,44;7,81
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;4,16;267,91;36.461,55;64,40;136,10;8,76
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;4,16;250,48;32.544,39;60,21;129,93;7,82
22122;Fazenda Sao Jorge;Ambiente C;RB975201;2;1,68;92,59;13.096,64;55,11;141,44;7,80
22223;Fazenda Sao Jorge;Ambiente C;RB975201;3;1,68;93,30;12.696,26;55,54;136,07;7,56
22324;Fazenda Sao Jorge;Ambiente C;RB975201;4;1,68;84,12;10.929,30;50,07;129,93;6,51
22122;Fazenda Sao Jorge;Ambiente D;RB966928;2;13,85;728,21;103.000,66;52,58;141,44;7,44
22223;Fazenda Sao Jorge;Ambiente D;RB966928;3;13,85;779,20;106.039,27;56,26;136,09;7,66
22324;Fazenda Sao Jorge;Ambiente D;RB966928;4;13,85;744,98;98.161,74;53,79;131,76;7,09
22122;Fazenda Sao Jorge;Ambiente D;RB867515;2;7,46;361,35;49.690,02;48,44;137,51;6,66
22223;Fazenda Sao Jorge;Ambiente D;RB867515;3;7,46;254,79;30.054,06;34,15;117,96;4,03
22324;Fazenda Sao Jorge;Ambiente D;RB867515;4;7,46;224,41;29.157,69;30,08;129,93;3,91
22122;Fazenda Sao Jorge;Ambiente D;RB867515;2;3,89;188,02;25.854,84;48,33;137,51;6,65
22223;Fazenda Sao Jorge;Ambiente D;RB867515;3;3,89;133,20;15.711,71;34,24;117,96;4,04
22324;Fazenda Sao Jorge;Ambiente D;RB867515;4;3,89;117,19;15.226,53;30,13;129,93;3,91
22122;Fazenda Sao Jorge;Ambiente E;RB867515;2;6,66;322,21;44.308,46;48,38;137,51;6,65
22223;Fazenda Sao Jorge;Ambiente E;RB867515;3;6,66;254,79;30.054,06;38,26;117,96;4,51
22324;Fazenda Sao Jorge;Ambiente E;RB867515;4;6,66;213,41;27.727,31;32,04;129,93;4,16
22122;Fazenda Sao Jorge;Ambiente E;RB867515;2;0,66;31,46;4.326,55;47,67;137,51;6,56
22223;Fazenda Sao Jorge;Ambiente E;RB867515;3;0,66;25,27;2.980,23;38,28;117,96;4,52
22324;Fazenda Sao Jorge;Ambiente E;RB867515;4;0,66;20,98;2.726,02;31,79;129,93;4,13
22122;Fazenda Sao Jorge;Ambiente E;RB867515;2;4,67;226,23;31.109,86;48,44;137,51;6,66
22223;Fazenda Sao Jorge;Ambiente E;RB867515;3;4,67;178,97;21.110,16;38,32;117,95;4,52
22324;Fazenda Sao Jorge;Ambiente E;RB867515;4;4,67;149,27;19.394,10;31,96;129,93;4,15
22122;Fazenda Sao Jorge;Ambiente E;RB867515;2;0,81;38,93;5.352,80;48,06;137,51;6,61
